ids,artists,mediums,titles,descriptions,urls
Fra_2721,Honoré-Victorin Daumier,Lithograph in black on white wove paper,"“From your obedient subjects receive on your day of honor these two modest bunches of flowers. They will make you rejoice, since the people of France alone has taken over the costs,” plate 486",,https://www.artic.edu/artworks/67079/from-your-obedient-subjects-receive-on-your-day-of-honor-these-two-modest-bunches-of-flowers-they-will-make-you-rejoice-since-the-people-of-france-alone-has-taken-over-the-costs-plate-486
Fra_2722,Imitator of Edouard Manet,"Pen and brown ink, and brush and brown wash, on ivory wove paper ruled in red and gray ink",Spanish Woman,,https://www.artic.edu/artworks/80622/spanish-woman
Fra_2723,Paul-César Helleu,Drypoint on cream laid paper,Portrait of a Woman Wearing a Hat (Madame Letellier),,https://www.artic.edu/artworks/80733/portrait-of-a-woman-wearing-a-hat-madame-letellier
Fra_2724,Léon Augustin Lhermitte,"Charcoal, with brown Conté crayon, over graphite, on cream laid paper (discolored to tan), laid down on cream wove paper",Rouen Cathedral,,https://www.artic.edu/artworks/35484/rouen-cathedral
Fra_2725,"Jean Michel Moreau, the Younger","Pen and brown ink, brush and brown wash, on cream wove paper",Creusa Pleads with Aeneas as He Leaves for War,"Moreau’s Creusa Pleads with Aeneas depicts the moment in the Trojan War when Aeneas must decide whether to continue to defend Troy or save his family from certain death. This was a final preparatory drawing for an engraving, which would appear in the book of a French translation of Virgil’s Aeneid published in 1804. The inscription’s Latin text is spoken by Aeneas’s wife, Creusa: “If you are going out to die, take us to face it with you.”",https://www.artic.edu/artworks/182927/creusa-pleads-with-aeneas-as-he-leaves-for-war
Fra_2726,,"Wood, brass, iron, hide, cord, and paint",French Military Side Drum and Drumsticks,,https://www.artic.edu/artworks/106384/french-military-side-drum-and-drumsticks
Fra_2727,Honoré-Victorin Daumier,Lithograph on buff wove paper,"“- What a shame that I don’t speak Chinese… I would love to say something real nice to her and something rather nasty to her husband,” plate 4 from En Chine",,https://www.artic.edu/artworks/21605/what-a-shame-that-i-don-t-speak-chinese-i-would-love-to-say-something-real-nice-to-her-and-something-rather-nasty-to-her-husband-plate-4-from-en-chine
Fra_2728,Odilon Redon,"Lithograph in black on ivory China paper, laid down on ivory wove paper (chine collé)","Then There Appears a Singular Being, Having the Head of a Man On the Body of a Fish, plate 5 of 10",,https://www.artic.edu/artworks/79449/then-there-appears-a-singular-being-having-the-head-of-a-man-on-the-body-of-a-fish-plate-5-of-10
Fra_2729,André Derain,"Pen and black ink on ivory wove paper, partially discolored to cream",Female Nude,,https://www.artic.edu/artworks/13795/female-nude
Fra_2730,Marc Riboud,Gelatin silver print,Pakistan,,https://www.artic.edu/artworks/22712/pakistan
Fra_2731,Paul Gavarni,"Lithograph in black on cream wove paper, with watercolor additions, colored by hand","“What are you looking for here, Philosopher?”",,https://www.artic.edu/artworks/70252/what-are-you-looking-for-here-philosopher
Fra_2732,Alexandre Cabanel,"Charcoal, with stumping, on tan wove paper","Central Figure, study for The Life of Saint Louis, King of France",,https://www.artic.edu/artworks/84543/central-figure-study-for-the-life-of-saint-louis-king-of-france
Fra_2733,Gustave Doré,"Lithograph in black on off-white China paper, laid down on white wove paper",Brother Angel,,https://www.artic.edu/artworks/50226/brother-angel
Fra_2734,Pierre Bonnard,"Lithograph in gray-green, charcoal gray, yellow and orange, with handcoloring in black and red crayon, on ivory China paper","Boulevard, from Some Aspects of Paris Life","In this print, Pierre Bonnard incorporated the horizontal format, vertically divided pictorial space, and raised picture plane that are commonly found in prints by Japanese artists such as Katsushika Hokusai. In an 1882 essay published in the Gazette des Beaux-Arts, French critic Théodore Duret wrote that Japanese landscape style was “seen from high above, with a perspective which lifts distant planes up to the top of the picture and makes peo­ple and objects stand out not against the background of sky, but against the background of land­scape itself.”",https://www.artic.edu/artworks/109259/boulevard-from-some-aspects-of-paris-life
Fra_2735,Marc Chagall,Etching with hand-coloring on ivory wove paper,"Plate Seven, from The Bible",,https://www.artic.edu/artworks/105239/plate-seven-from-the-bible
Fra_2736,Paul Gauguin,"Wood-block print in black ink, with yellow ocher ink offset, on thin ivory Japanese paper, laid face down on ivory wove paper (recto); wood-block print in brownish-black ink on ivory wove paper (verso)","Te atua (The God), from the Suite of Late Wood-Block Prints",,https://www.artic.edu/artworks/52987/te-atua-the-god-from-the-suite-of-late-wood-block-prints
Fra_2737,Henri de Toulouse-Lautrec,Lithograph on ivory wove paper,"Portrait of Aristide Bruant, from Le Café-Concert",,https://www.artic.edu/artworks/54723/portrait-of-aristide-bruant-from-le-cafe-concert
Fra_2738,Henri de Toulouse-Lautrec,Color lithograph on tan wove paper,"The Milliner, Renée Vert",,https://www.artic.edu/artworks/35809/the-milliner-renee-vert
Fra_2739,Honoré-Victorin Daumier,Lithograph in black on white wove paper,"“There you are, my dear…. and now I bet you’ll be going after other girls….,” plate 1 from Coquetterie",,https://www.artic.edu/artworks/7734/there-you-are-my-dear-and-now-i-bet-you-ll-be-going-after-other-girls-plate-1-from-coquetterie
Fra_2740,Georges Rouault,Aquatint on paper,"Among so many different commands lies the beautiful task of sowing on a hostile earth, plate 22 from Miserere",,https://www.artic.edu/artworks/25369/among-so-many-different-commands-lies-the-beautiful-task-of-sowing-on-a-hostile-earth-plate-22-from-miserere
Fra_2741,Georges Braque,Varnished color lithograph in seven colors on white wove paper,Le Char,,https://www.artic.edu/artworks/84356/le-char
Fra_2742,"Brassaï, (Gyula Halász)",Gelatin silver print,"Matisse Drawing at the Villa d’Alésia, Paris",,https://www.artic.edu/artworks/111313/matisse-drawing-at-the-villa-d-alesia-paris
Fra_2743,Jean (Hans) Arp,"Lithograph in blue gray, black, yellow on ivory wove paper",Symmetrical Shape with Flakes Arranged by Chance,,https://www.artic.edu/artworks/53560/symmetrical-shape-with-flakes-arranged-by-chance
Fra_2744,Henri de Toulouse-Lautrec,Color lithograph on cream wove paper,"Miss Ida Heath, English Dancer",,https://www.artic.edu/artworks/35942/miss-ida-heath-english-dancer
Fra_2745,Hippolyte Bayard,"Gelatin silver print, No. 4 from the portfolio ""Bayard: XXV Calotypes, 1842-1850"" (1965)",Chaise dans un Jardin,,https://www.artic.edu/artworks/23756/chaise-dans-un-jardin
Fra_2746,Jacques Callot,Etching on laid paper,The Holy Family at Table,,https://www.artic.edu/artworks/21278/the-holy-family-at-table
Fra_2747,Louis Marcoussis,Etching in black on off-white wove paper,"Moonlight, plate 30 from Alcools",This is Apollinaire’s first published poem and reads:Moon dribbling honey upon lips of lunaticsOrchards and country towns tonight grow greedyStars resemble beesOf a luminous liquid that drips from trellisesEach honey beam oozes from heavenTaking its own sweet timeHidden I glimpse the sweet adventureBut I fear the fiery sting of that bee ArcturusHe has flung me deceiving beamsAnd culled his moon honey from the compass rose of the winds,https://www.artic.edu/artworks/20741/moonlight-plate-30-from-alcools
Fra_2748,Georges Rouault,Color aquatint on tan laid paper,"Christ at the Village Gates, frontispiece from The Passion",,https://www.artic.edu/artworks/54810/christ-at-the-village-gates-frontispiece-from-the-passion
Fra_2749,Gabriel Jacques de Saint-Aubin,Etching on ivory laid paper,“The Anger of Neptune” Fountain,,https://www.artic.edu/artworks/182149/the-anger-of-neptune-fountain
Fra_2750,Édouard Manet,Etching and plate tone in black heightened with brush and gray wash on ivory laid paper,"Charles Baudelaire, Full Face III",,https://www.artic.edu/artworks/103102/charles-baudelaire-full-face-iii
Fra_2751,comte de Charles Philibert Lasteyrie du Saillant,Lithograph in black on ivory wove paper,The Little Shoe-Shine Boy,,https://www.artic.edu/artworks/8655/the-little-shoe-shine-boy
Fra_2752,Jean Louis André Théodore Géricault,Lithograph in black on light gray wove paper,The Sleeping Fishmonger,,https://www.artic.edu/artworks/12251/the-sleeping-fishmonger
Fra_2753,Jacques Villon,"Etching and aquatint with roulette, in color, on ivory wove paper",Composition,,https://www.artic.edu/artworks/3440/composition
Fra_2754,Gabriel Jacques de Saint-Aubin,"Graphite, pen, wash and watercolor on paper",Sketchbook,,https://www.artic.edu/artworks/90046/sketchbook
Fra_2755,Pierre-Jules Mêne,"Bronze, dark brown patina",Figure of a Retriever,,https://www.artic.edu/artworks/49743/figure-of-a-retriever
Fra_2756,Jacques Villon,Color aquatint on paper,Spanish Woman,,https://www.artic.edu/artworks/64433/spanish-woman
Fra_2757,Charles Bargue,Black crayon on ivory wove paper,"Man in Eighteenth-Century Dress, Seated at Table and Reading",,https://www.artic.edu/artworks/42539/man-in-eighteenth-century-dress-seated-at-table-and-reading
Fra_2758,Honoré-Victorin Daumier,Bronze,"Auguste Gady, Magistrate",,https://www.artic.edu/artworks/152776/auguste-gady-magistrate
Fra_2759,Camille Pissarro,Drypoint in black with plate tone on ivory laid paper,Woman Emptying a Wheelbarrow,,https://www.artic.edu/artworks/109291/woman-emptying-a-wheelbarrow
Fra_2760,,"Gold, enamel, lapis lazuli, and pearls",Pendant with the Bust of a Woman,,https://www.artic.edu/artworks/119251/pendant-with-the-bust-of-a-woman
Fra_2761,Paul Gauguin,"Pen and brown ink (originally purple, est.), with graphite, on cream wove paper (recto); pen and brown ink (originally purple, est.), with traces of graphite, on cream wove paper; removed from a sketchbook and trimmed",Seated Tahitian Woman (recto); Standing Tahitian Woman (verso),,https://www.artic.edu/artworks/159077/seated-tahitian-woman-recto-standing-tahitian-woman-verso
Fra_2762,Paul Gauguin,Wood-block print in black ink on tan wove paper,"Te atua (The God), from the Noa Noa Suite",,https://www.artic.edu/artworks/45041/te-atua-the-god-from-the-noa-noa-suite
Fra_2763,Jean Louis André Théodore Géricault,Lithograph in black on ivory wove paper,"A Party of Life Guards, plate 5 from Various Subjects Drawn from Life on Stone",,https://www.artic.edu/artworks/10197/a-party-of-life-guards-plate-5-from-various-subjects-drawn-from-life-on-stone
Fra_2764,Georges Rouault,Lithograph on paper,Portrait Sketch of Verlaine,,https://www.artic.edu/artworks/5411/portrait-sketch-of-verlaine
Fra_2765,Honoré-Victorin Daumier,"Lithograph in black, with handcoloring on white wove paper","“I don’t give a damn about your Miss Sand who prevents women from mending pants and darning socks! … We must re-establish divorce or suppress those authors!,” plate 6 from Moeurs Conjugales",,https://www.artic.edu/artworks/21559/i-don-t-give-a-damn-about-your-miss-sand-who-prevents-women-from-mending-pants-and-darning-socks-we-must-re-establish-divorce-or-suppress-those-authors-plate-6-from-moeurs-conjugales
Fra_2766,Carlo Bugatti,"Vellum, hammered copper, pewter, walnut, beechwood, and ebonized beechwood",Frame,"Carlo Bugatti’s strikingly original furniture relies on a combination of unorthodox materials and imaginative and Near and Far Eastern motifs. His eclecticism, use of complex construction methods, and individuality were recognized with a diploma of honor at the influential First International Exposition of Modern Decorative Arts in Turin in 1902.",https://www.artic.edu/artworks/48946/frame
Fra_2767,Guillaume Courtois,Etching on tan laid paper; verso graphite sketch of Saint's head traced from recto,Saints Abdon and Sennen Bury the Remains of Christian Martyrs,,https://www.artic.edu/artworks/155615/saints-abdon-and-sennen-bury-the-remains-of-christian-martyrs
Fra_2768,Odilon Redon,"Various charcoals, with incising, stumping, wiping, erasing, and subtractive brushwork, on pale-pink wove paper altered to a pale, golden tone",False Glory,"This eerie drawing may have had familial ramifications. In the 1880s Redon’s younger brother, Gaston, won the coveted Prix de Rome in architecture, which may have rekindled a kind of sibling rivalry and increased the artist’s own feelings of inadequacy. Reiterating a motif that he had used before, Redon seems to have included a solar eclipse in one of the eyes of the laurel-wreathed bust’s masklike face.",https://www.artic.edu/artworks/144358/false-glory
Fra_2769,Jean Dubuffet,Collage composed of cut and pasted papers with black fiber tip pen on white wove paper,Annale XXI,,https://www.artic.edu/artworks/117369/annale-xxi
Fra_2770,Gabriel Salmon,Woodcut on paper,The Labors of Hercules: The Pillars of Hercules,,https://www.artic.edu/artworks/20482/the-labors-of-hercules-the-pillars-of-hercules
Fra_2771,Paul Gauguin,"Wood-block print, printed in black ink on cream wove paper","Maruru (Offerings of Gratitude), from the Noa Noa Suite",,https://www.artic.edu/artworks/45945/maruru-offerings-of-gratitude-from-the-noa-noa-suite
Fra_2772,Édouard Manet,"Lithograph in black on chine, laid down on ivory wove paper (chine collé)",Berthe Morisot in Silhouette,,https://www.artic.edu/artworks/46789/berthe-morisot-in-silhouette
Fra_2773,Jacques Callot,Etching on paper,View of the Pont Neuf,,https://www.artic.edu/artworks/14734/view-of-the-pont-neuf
Fra_2774,Henri Cartier-Bresson,Gelatin silver print,Paris,"Henri Cartier-Bresson became known for “the decisive moment,” an instantaneous composition of a scene, for which the photographer must act quickly and intuitively. As a photojournalist for Magnum Photos, the agency he founded with his colleagues Robert Capa and David “Chim” Seymour, he traveled across the world, photographing some of the most important events of the 20th century. Early in his career, he developed a distinct style of photography and made some of his most famous and enduring images.",https://www.artic.edu/artworks/54318/paris
Fra_2775,Camille Pissarro,Aquatint and drypoint in black on cream laid paper,Path at Pontoise,,https://www.artic.edu/artworks/192881/path-at-pontoise
Fra_2776,Henri Edmond Cross,"Watercolor, with black chalk, on ivory laid paper, laid down on tan board",Antibes,,https://www.artic.edu/artworks/186427/antibes
Fra_2777,Claude Lorrain,Etching on ivory laid paper,The Roman Forum,,https://www.artic.edu/artworks/43079/the-roman-forum
Fra_2778,Henri Matisse,Woodcut in black on cream laid paper,Small Light Woodcut,"Small Light Woodcut is one of three woodcuts Matisse made during the winter of 1906, while he painted his early Fauve masterpiece Joy of Life, 1905-06 (Barnes Foundation). Matisse may have produced prints like Small Light Woodcutas a way of explaining graphically the new aesthetic exemplified by the Joy of Life and other Fauvist works. The prints were exhibited in Paris concurrently with the painting, which suggests the importance that Matisse ascribed to them.",https://www.artic.edu/artworks/39527/small-light-woodcut
Fra_2779,Paul Gauguin,"Graphite and watercolor on cream wove paper, discolored to tan (removed from a sketchbook)",Sketches of Standing Figures and Animals,,https://www.artic.edu/artworks/159113/sketches-of-standing-figures-and-animals
Fra_2780,Pierre-Auguste Renoir,Etching on cream wove paper,"Woman Reclining, to the Left",,https://www.artic.edu/artworks/82092/woman-reclining-to-the-left
Fra_2781,Édouard Manet,Etching and drypoint in warm black on ivory laid paper,The Philosopher,,https://www.artic.edu/artworks/103105/the-philosopher
Fra_2782,Jacques Callot,Etching on paper,"The Beggar with a Rosary, plate eleven from The Beggars",,https://www.artic.edu/artworks/18050/the-beggar-with-a-rosary-plate-eleven-from-the-beggars
Fra_2783,Odilon Redon,Lithograph on mounted ivory China paper,"The Gambler, plate five from In Dreams",,https://www.artic.edu/artworks/79313/the-gambler-plate-five-from-in-dreams
Fra_2784,Odilon Redon,Lithograph in black on ivory China paper laid down on ivory wove paper,"A Madman in a Dismal Landscape, plate 3 of 6",,https://www.artic.edu/artworks/79364/a-madman-in-a-dismal-landscape-plate-3-of-6
Fra_2785,Odilon Redon,"Black charcoal with touches of brown charcoal, stumping, scraping and erasing, on ivory wove paper, discolored to cream",Tree,,https://www.artic.edu/artworks/90295/tree
Fra_2786,Louis Nicolas van Blarenberghe,Gouache on board,The Champs-Elysées,,https://www.artic.edu/artworks/74207/the-champs-elysees
Fra_2787,Nicolas Delaunay,Engraving on ivory laid paper,The Souvenir,,https://www.artic.edu/artworks/33449/the-souvenir
Fra_2788,Nicolas Lancret,Red chalk on ivory laid paper,Study of Two Small Girls,,https://www.artic.edu/artworks/36715/study-of-two-small-girls
Fra_2789,Jean Dubuffet,Lithograph on paper,"Agitation, from Les Phénomènes",,https://www.artic.edu/artworks/26560/agitation-from-les-phenomenes
Fra_2790,Amand Edmond Jean,"Color lithograph on ivory Japanese paper, laid down on white wove paper",Reverie,,https://www.artic.edu/artworks/27894/reverie
Fra_2791,"Brassaï, (Gyula Halász)",Gelatin silver print,Dans une Boite de Nuit (In a Nightclub),,https://www.artic.edu/artworks/119441/dans-une-boite-de-nuit-in-a-nightclub
Fra_2792,Odilon Redon,Lithograph in black on cream China paper laid down on cream wove paper,Light,,https://www.artic.edu/artworks/106625/light
Fra_2793,Paul Gauguin,"Wood-block print, printed twice in brown and black inks, over a yellow, silver-gray and brownish-orange ink tone block, and transferred yellow, green, red, and orange oil-based media, some containing beeswax and conifer resin (probably pine resin), on ivory Japanese paper, laid down on cream wove card","Mahna no varua ino (The Devil Speaks), from the Noa Noa Suite",,https://www.artic.edu/artworks/63061/mahna-no-varua-ino-the-devil-speaks-from-the-noa-noa-suite
Fra_2794,Paul Gauguin,"Black fabricated chalk, selectively blended, with touches of brush and gray gouache, over traces of black fabricated chalk offset (recto); graphite (verso); on ivory wove paper (removed from a sketchbook)","Seated Tahitian Woman (recto), Sketches of Roosters and Chickens (verso)",,https://www.artic.edu/artworks/113277/seated-tahitian-woman-recto-sketches-of-roosters-and-chickens-verso
Fra_2795,Paul Gauguin,"Wood-block print in black ink manipulated with brush and solvent, on ivory Japanese paper, laid down on cream Japanese paper",Maori Woman in the Forest,,https://www.artic.edu/artworks/63073/maori-woman-in-the-forest
Fra_2796,Henri Matisse,Etching in black on ivory laid Japanese vellum,"Apparition, plate three from Poesies de Mallarmé","Matisse’s first livre d’artiste (artist’s book), Poems of Stéphane Mallarmé (Poésies de Stéphane Mallarmé) was the second publication produced by Albert Skira. The first was Pablo Picasso’s illustrations for Ovid’s Metamorphoses (Les Métamorphoses), published the year before. Both series use the simple power of the etched line to suggest volume and movement. In the case of Matisse, he avoided heavy shading so as not to detract from the ethereality of Mallarmé’s poetry. While inspired by the poems, Matisse’s prints stand alone as works of art and call upon some of his most iconic imagery: flowers, nudes, and portraits.",https://www.artic.edu/artworks/159004/apparition-plate-three-from-poesies-de-mallarme
Fra_2797,Maria Helena Vieira da Silva,Color lithograph on ivory wove paper,"Blue, White, Black",,https://www.artic.edu/artworks/53638/blue-white-black
Fra_2798,Henri de Toulouse-Lautrec,Color lithographic reproduction of a photorelief print on grayish wove chine,Great Opera Concerts: Ambroise Thomas Attending a Rehearsal of Françoise de Rimini,,https://www.artic.edu/artworks/10256/great-opera-concerts-ambroise-thomas-attending-a-rehearsal-of-francoise-de-rimini
Fra_2799,Marc Riboud,Gelatin silver print,U.S.A. Johns Hopkins University,,https://www.artic.edu/artworks/22743/u-s-a-johns-hopkins-university
Fra_2800,Félix Edouard Vallotton,Woodcut in black on off-white wove paper,The Bath,,https://www.artic.edu/artworks/60723/the-bath
Fra_2801,Jacques Villon,Etching on ivory laid paper,Portrait of the Painter-Printmaker Emile Nicolle,,https://www.artic.edu/artworks/49856/portrait-of-the-painter-printmaker-emile-nicolle
Fra_2802,Henri Cartier-Bresson,Gelatin silver print,U.P. Police Allahabad Awaiting Gandhi’s Floating Ashes,,https://www.artic.edu/artworks/189346/u-p-police-allahabad-awaiting-gandhi-s-floating-ashes
Fra_2803,Odilon Redon,"Watercolor, with black chalk and pen and brown-black ink, on ivory wove paper",Head of Man in Shell,,https://www.artic.edu/artworks/186399/head-of-man-in-shell
Fra_2804,Henri-Gabriel Ibels,Pastel on paper,Lovers in an Arbor,,https://www.artic.edu/artworks/105471/lovers-in-an-arbor
Fra_2805,Odilon Redon,Etching on ivory wove paper,The Ford: Landscape with Horsemen,,https://www.artic.edu/artworks/79221/the-ford-landscape-with-horsemen
Fra_2806,Paul Gauguin,"Brush and brown inks (originally purple), with watercolor, on parchment",Ten Studies of Tahitian Figures,,https://www.artic.edu/artworks/159075/ten-studies-of-tahitian-figures
Fra_2807,Henri de Toulouse-Lautrec,Color brush and spatter lithograph (poster) on tan wove paper with lettering by another hand,The Simpson Chain,"This poster represents Lautrec’s final design for an advertisement for a bicycle lever chain recently invented by the London manufacturer W. S. Simpson. Competitive cyclist Constant Huret rides a bicycle equipped with the device, speeding on to victory with its help. This poster sports a much more dynamic composition than the artist’s previous attempt, as well as a more realistic depiction of bicycles, despite the four- and five-seaters in the background.",https://www.artic.edu/artworks/180664/the-simpson-chain
Fra_2808,Honoré-Victorin Daumier,Lithograph in black on ivory wove paper,"Don’t You Meddle With It!, plate 20",,https://www.artic.edu/artworks/18692/don-t-you-meddle-with-it-plate-20
Fra_2811,Hilaire Germain Edgar Degas,Drypoint on buff laid paper,The Actress Ellen Andrée,,https://www.artic.edu/artworks/58575/the-actress-ellen-andree
Fra_2812,André Dunoyer de Segonzac,"Watercolor and gouache, with pen and black ink, over charcoal on ivory wove paper",Still Life with Newspaper,,https://www.artic.edu/artworks/58622/still-life-with-newspaper
Fra_2813,French School,Oil on canvas,Woman in a Straw Hat,,https://www.artic.edu/artworks/44886/woman-in-a-straw-hat
Fra_2814,Manufacture nationale de Sèvres (Manufacturer),"Soft-paste porcelain, polychrome enamels, and gilding",Plate from the Arabesque Service,,https://www.artic.edu/artworks/154502/plate-from-the-arabesque-service
Fra_2815,Marc Chagall,Etching with hand-coloring on ivory wove paper,"Plate 35, from The Bible",,https://www.artic.edu/artworks/105240/plate-35-from-the-bible
Fra_2816,Paul Gauguin,"Watercolor monotype on ivory Japanese paper, discolored to tan, laid down on tan wove paper",Bust of a Tahitian Woman,,https://www.artic.edu/artworks/159085/bust-of-a-tahitian-woman
Fra_2817,Henri de Toulouse-Lautrec,Lithograph on cream wove paper,Adieu,,https://www.artic.edu/artworks/63584/adieu
Fra_2818,Le Corbusier (Charles-Édouard Jeanneret),Graphite and colored crayons on cream wove paper,Abstract Composition,,https://www.artic.edu/artworks/17632/abstract-composition
Fra_2819,Gustave Doré,Etching and plate tone on cream wove paper,The Happy Drunkards,,https://www.artic.edu/artworks/84506/the-happy-drunkards
Fra_2820,Henri Cartier-Bresson,Gelatin silver print,"Mohammed Hatta Leaves for Transfer Ceremonies in the Hague, Airport Scene, Jakarta",,https://www.artic.edu/artworks/189354/mohammed-hatta-leaves-for-transfer-ceremonies-in-the-hague-airport-scene-jakarta
Fra_2821,Pierre Bonnard,Etching on off-white wove paper,Portrait of Ambroise Vollard,,https://www.artic.edu/artworks/185522/portrait-of-ambroise-vollard
Fra_2822,Camille Pissarro,Lithograph in black on off-white wove paper,Peasant Woman Churning Milk,,https://www.artic.edu/artworks/192878/peasant-woman-churning-milk
Fra_2823,"Jean Lurçat (Designer) , Maison Myrbor (Producer)","Wool and linen, plain weave with supplementary wrapping wefts forming cut pile through a technique known as ""Ghiordes knots""",Le Jardin (The Garden),,https://www.artic.edu/artworks/150591/le-jardin-the-garden
Fra_2824,Georges Rouault,Color aquatint on tan laid paper,"Christ and a Holy Woman, plate four from the Passion",,https://www.artic.edu/artworks/122461/christ-and-a-holy-woman-plate-four-from-the-passion
Fra_2825,Odilon Redon,"Lithograph in black on ivory China paper, laid down on ivory wove paper","And All Manner of Frightful Creatures Arise, plate 8 of 10",,https://www.artic.edu/artworks/79457/and-all-manner-of-frightful-creatures-arise-plate-8-of-10
Fra_2826,Marie Laurencin,Etching on white wove paper,Two Girls,,https://www.artic.edu/artworks/20262/two-girls
Fra_2827,Édouard Manet,"Etching, aquatint and roulette in brown on ivory laid paper",Marine,,https://www.artic.edu/artworks/103101/marine
Fra_2828,Camille Pissarro,Aquatint with etching in black on ivory laid paper,Wooded Lane at Pontoise,,https://www.artic.edu/artworks/12260/wooded-lane-at-pontoise
Fra_2829,Honoré-Victorin Daumier,Lithograph in black on white wove paper,"Crinolines are suddenly getting to be suspicious, plate 419 from Actualités",,https://www.artic.edu/artworks/84657/crinolines-are-suddenly-getting-to-be-suspicious-plate-419-from-actualites
Fra_2830,Jacques Callot,Etching on paper,"A Mother with her Three Children, plate 18 from The Beggars",,https://www.artic.edu/artworks/93427/a-mother-with-her-three-children-plate-18-from-the-beggars
Fra_2831,Hippolyte Bayard,Salted paper print,Moulin de la Galette (Montmartre),"The invention of photography was announced to the world in France (by Joseph Nicéphore Niépce and his partner, Louis-Jacques-Mandé Daguerre) and in England (by William Henry Fox Talbot) in 1839. At the same time, however, Hippolyte Bayard was conducting his own photographic experiments. Now recognized as one of the inventors of photography, Bayard held the first photographic exhibition in the world (also in 1839), and continued to photograph and promote photography in France for several decades. This is one of a series of pictures Bayard made of the windmills of Montmartre, at the time still a village but soon to be swallowed into greater Paris. In the early 19th century this windmill housed a business selling galettes, a kind of French pastry. Later it comprised a legendary cabaret and was depicted in paintings by Renoir, Van Gogh, Lautrec, and others. Because of its heightened sensitivity to light, this early photograph must be kept under a shade while on view.",https://www.artic.edu/artworks/206652/moulin-de-la-galette-montmartre
Fra_2832,Odilon Redon,Lithograph on paper,"The Idol, frontispiece from Emile Verhaeren’s Les Soirs",,https://www.artic.edu/artworks/79410/the-idol-frontispiece-from-emile-verhaeren-s-les-soirs
Fra_2833,Robert Nanteuil,Engraving in black on paper,Louis XIV,,https://www.artic.edu/artworks/15545/louis-xiv
Fra_2834,"Brassaï, (Gyula Halász)",Gelatin silver print,Griechische Plastik (Greek Sculpture),,https://www.artic.edu/artworks/54288/griechische-plastik-greek-sculpture
Fra_2835,Carle Vernet,Lithograph in black on ivory wove paper,Kalmouk Archers Hunting Deer,,https://www.artic.edu/artworks/40003/kalmouk-archers-hunting-deer
Fra_2836,Claude Jean Baptiste Hoin,"Gouache on vellum, laid down on cream laid paper",Interior with a Portrait of a Young Lady Before a Bust,,https://www.artic.edu/artworks/40130/interior-with-a-portrait-of-a-young-lady-before-a-bust
Fra_2837,Carle Vernet,Lithograph in black on ivory wove paper,A Cossack,,https://www.artic.edu/artworks/25388/a-cossack
Fra_2838,Juan Laurent,Albumen print,Musket-Proof Half Armor of King Philip III (Media Armadura a Prueba de Mosquete del Rey Felipe III),"Jean (known in Spain as Juan) Laurent was one of the most recognized photographers of 19th-century Spain. He developed a thriving portrait business, documented Spanish public works projects, and produced an encyclopedic survey of Spanish and Portuguese architecture. In the mid-1860s, Laurent was permitted to photograph in the Royal Armory of Madrid, which housed rare personal arms and armor of monarchs from the 15th century onward. He released a catalogue detailing 187 different images from the collection, including this image of half-armor bearing the insignia of King Philip III. Set against a stark black background, the suit of armor seems to hover as if waiting for its wearer.",https://www.artic.edu/artworks/188838/musket-proof-half-armor-of-king-philip-iii-media-armadura-a-prueba-de-mosquete-del-rey-felipe-iii
Fra_2839,Charles François Daubigny,Etching on chine collé on paper,Apple Trees at Auvers,,https://www.artic.edu/artworks/123608/apple-trees-at-auvers
Fra_2840,,"Steel, brass, and paint",Breastplate,,https://www.artic.edu/artworks/116331/breastplate
Fra_2841,Jean De Loisy,"Engraving in black and yellowish brown, with hand additions in red gouache on cream, silk satin weave, folded",The Holy Shroud of Besançon,,https://www.artic.edu/artworks/217045/the-holy-shroud-of-besancon
Fra_2842,Pierre-Auguste Renoir,Lithograph in black on cream Japanese paper,Woman with Grapevine,,https://www.artic.edu/artworks/74932/woman-with-grapevine
Fra_2843,Eugène Carrière,"Lithograph in black from two stones on China paper, laid down on cream wove paper",Portrait of Auguste Rodin,,https://www.artic.edu/artworks/9572/portrait-of-auguste-rodin
Fra_2844,Adolphe Appian,Monotype on off-white China paper,A Cliff in the Parish of Rix,,https://www.artic.edu/artworks/23667/a-cliff-in-the-parish-of-rix
Fra_2845,Félix Edouard Vallotton,Zincograph in black on dark yellow wove paper,Box Office,,https://www.artic.edu/artworks/52819/box-office
Fra_2846,Odilon Redon,Lithograph on mounted ivory China paper,"Limbo, plate four from In Dreams",,https://www.artic.edu/artworks/79311/limbo-plate-four-from-in-dreams
Fra_2847,Jules Dupré,"Pen and black ink, with graphite, on ivory wove paper",Ships at Sea During Storm,,https://www.artic.edu/artworks/83583/ships-at-sea-during-storm
Fra_2848,Marcel Gromaire,"Watercolor, gouache, pen and black ink on cream wove paper",Laundresses,,https://www.artic.edu/artworks/48681/laundresses
Fra_2849,Jean Honoré Fragonard,Etching on ivory laid paper,Angel Holding a Palm and a Crown,,https://www.artic.edu/artworks/45202/angel-holding-a-palm-and-a-crown
Fra_2850,Eugène Louis Boudin,"Watercolor and graphite (recto), and graphite (verso), on off-white wove paper",Petticoats on the Beach (recto); Breton Women on the Beach (verso),,https://www.artic.edu/artworks/113995/petticoats-on-the-beach-recto-breton-women-on-the-beach-verso
