ids,artists,mediums,titles,descriptions,urls
jp_839,Ippitsusai Buncho,Color woodblock print; aiban,Actors Arashi Sangorô II asMinamoto no Yoritomo and Segawa Kikunojô II as the Snow Woman in “Cotton Wadding of Izu Protecting the Matrimonial Chrysanthemums” (“Myôto- giku Izu no Kisewata”),,https://www.artic.edu/artworks/22385/actors-arashi-sangoro-ii-asminamoto-no-yoritomo-and-segawa-kikunojo-ii-as-the-snow-woman-in-cotton-wadding-of-izu-protecting-the-matrimonial-chrysanthemums-myoto-giku-izu-no-kisewata
jp_840,Okumura Masanobu,"Hand-colored woodblock print; oban, sumizuri-e",A Modern Version of Shosho visiting Komachi (Furyu Shosho kayoi Komachi),,https://www.artic.edu/artworks/19459/a-modern-version-of-shosho-visiting-komachi-furyu-shosho-kayoi-komachi
jp_841,Bokushin,Color woodblock print; surimono,Multitudes of Cranes,"This is a striking image of a rising sun and 50 cranes flying in formation above a cloud bank. These symbols of long life were used here to honor the 50th birthday of the poet Baigyo. Called chimei, a 50th birthday was seen as a big stepping-stone in life and a halfway point to the idealized old age of 100.
The artist Bokushin is not well known today, indicating the great number of artists available to surimono publishers at this time. He may have been a poet who excelled in the visual arts. It is also possible that the design was copied from a work with a similar design by another artist.",https://www.artic.edu/artworks/41906/multitudes-of-cranes
jp_842,Torii Kiyonaga,Color woodblock print; oban diptych,"Beauties Under a Maple Tree, from the series “A Collection of Contemporary Beauties of the Pleasure Quarters (Tosei yuri bijin awase)”",,https://www.artic.edu/artworks/190351/beauties-under-a-maple-tree-from-the-series-a-collection-of-contemporary-beauties-of-the-pleasure-quarters-tosei-yuri-bijin-awase
jp_843,Kitagawa Utamaro,Color woodblock print; oban,"Omando: Ochie, Onokichi of the Matsuya, from the series Female Geisha Section of the Yoshiwara Niwaka Festival (Seiro niwaka onna geisha no bu) (Omando, Matsuya uchi Ochie, Onokichi)",,https://www.artic.edu/artworks/23791/omando-ochie-onokichi-of-the-matsuya-from-the-series-female-geisha-section-of-the-yoshiwara-niwaka-festival-seiro-niwaka-onna-geisha-no-bu-omando-matsuya-uchi-ochie-onokichi
jp_844,Torii Kiyomasu II,"Hand-colored woodblock print; left sheet of hosoban diptych, urushi-e","The Actor Sawamura Sojuro I as Furukoori Shinzaemon disguised as Shimada Kanzaemon in the play “Ima wa Mukashi Omokage Soga,” performed at the Ichimura Theater in the fifth month, 1737",,https://www.artic.edu/artworks/19343/the-actor-sawamura-sojuro-i-as-furukoori-shinzaemon-disguised-as-shimada-kanzaemon-in-the-play-ima-wa-mukashi-omokage-soga-performed-at-the-ichimura-theater-in-the-fifth-month-1737
jp_845,Torii Kiyonaga,Color woodblock prints; oban triptych,A Modern Version of Ushiwakamaru Serenading Princess Joruri,,https://www.artic.edu/artworks/21642/a-modern-version-of-ushiwakamaru-serenading-princess-joruri
jp_846,Kitagawa Utamaro,Color woodblock print; aiban,Seiro niwaka,,https://www.artic.edu/artworks/23813/seiro-niwaka
jp_847,Kawase Hasui,Color woodblock print; oban,"Hinomisaki in Izumo Province (Izumo Hinomisaki), from the series “Souvenirs of Travel, Third Series (Tabi miyage dai sanshu)”",,https://www.artic.edu/artworks/2607/hinomisaki-in-izumo-province-izumo-hinomisaki-from-the-series-souvenirs-of-travel-third-series-tabi-miyage-dai-sanshu
jp_848,Eishosai Choki,Color woodblock print; left sheet of oban triptych (center sheet: 1925.2574),Good and Evil Influences (Zendama akudama),,https://www.artic.edu/artworks/3592/good-and-evil-influences-zendama-akudama
jp_849,Kitagawa Utamaro,Color woodblock print; chuban,"Love in Rain, Snow and Hail (Ame yuki arare ni yosuru koi)",,https://www.artic.edu/artworks/109219/love-in-rain-snow-and-hail-ame-yuki-arare-ni-yosuru-koi
jp_850,Katsushika Hokusai,Color woodblock print; aiban,"Sumida River seen from Azuma Bridge (Azumabashi yori Sumida wo miru no zu), from a group of Western-style landscapes",,https://www.artic.edu/artworks/89554/sumida-river-seen-from-azuma-bridge-azumabashi-yori-sumida-wo-miru-no-zu-from-a-group-of-western-style-landscapes
jp_851,Katsushika Hokusai,Color woodblock print; oban surimono,A Wayside Scene (Oji),,https://www.artic.edu/artworks/24470/a-wayside-scene-oji
jp_852,Nishimura Shigenaga,"Color woodblock print; uncut hosoban triptych, benizuri-e","Set of Three, Love Birds in Three Kinds of Music (Sampukutsui hiyoku no san kyoku)",,https://www.artic.edu/artworks/19425/set-of-three-love-birds-in-three-kinds-of-music-sampukutsui-hiyoku-no-san-kyoku
jp_853,Utagawa Hiroshige,Color woodblock print; oban,"Yabu Street at the foot of Atago Hill (Atagoshita yabukoji), from the series “One Hundred Famous Views of Edo (Meisho Edo hyakkei)”",,https://www.artic.edu/artworks/34177/yabu-street-at-the-foot-of-atago-hill-atagoshita-yabukoji-from-the-series-one-hundred-famous-views-of-edo-meisho-edo-hyakkei
jp_854,Torii Kiyonobu II,"Color woodblock print; hosoban, benizuri-e","The Actors Sanogawa Ichimatsu I as Minamoto no Yorimasa and Segawa Kikujiro I as Nobutsura’s wife Karumo in the play “Shusse Momijigari,” performed at the Ichimura Theater in the eleventh month, 1747",,https://www.artic.edu/artworks/19270/the-actors-sanogawa-ichimatsu-i-as-minamoto-no-yorimasa-and-segawa-kikujiro-i-as-nobutsura-s-wife-karumo-in-the-play-shusse-momijigari-performed-at-the-ichimura-theater-in-the-eleventh-month-1747
jp_855,Katsushika Hokusai,Color woodblock print; horizontal koban,Autumn Moon at Ishiyama (Ishiyama no shugetsu) from the series Eight Views of Omi in Etching Style (Doban Omi hakkei),,https://www.artic.edu/artworks/57278/autumn-moon-at-ishiyama-ishiyama-no-shugetsu-from-the-series-eight-views-of-omi-in-etching-style-doban-omi-hakkei
jp_856,Kitagawa Utamaro,Color woodblock print; oban,"Hidematsu, Yasokichi, Izukiyo of the Otsuya (Otsuya uchi Hidematsu, Yasokichi, Izukiyo), from the series “Female Geisha Section of the Yoshiwara Niwaka Festival (Seiro niwaka onna geisha no bu)”",,https://www.artic.edu/artworks/100037/hidematsu-yasokichi-izukiyo-of-the-otsuya-otsuya-uchi-hidematsu-yasokichi-izukiyo-from-the-series-female-geisha-section-of-the-yoshiwara-niwaka-festival-seiro-niwaka-onna-geisha-no-bu
jp_857,Katsushika Hokusai,Color woodblock print; chuban,"Ishi yakushi, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)”",,https://www.artic.edu/artworks/3020/ishi-yakushi-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi
jp_858,Torii Kiyohiro,"Color woodblock print; o-hosoban, benizuri-e",The Actor Sanogawa Ichimatsu I performing the spear dance,,https://www.artic.edu/artworks/19710/the-actor-sanogawa-ichimatsu-i-performing-the-spear-dance
jp_859,Hishikawa Moronobu,"Woodblock print; oban, sumizuri-e","Lovers in the Garden, from an Untitled Series of Erotic Prints",,https://www.artic.edu/artworks/130211/lovers-in-the-garden-from-an-untitled-series-of-erotic-prints
jp_860,Kitagawa Utamaro,Color woodblock print; hosoban,Sato Shirobei Tadanobu (Sato Shirobei Tadanobu),,https://www.artic.edu/artworks/23776/sato-shirobei-tadanobu-sato-shirobei-tadanobu
jp_861,Kitao Masanobu,Hanging scroll; ink and colors on silk,Two Beauties on a Veranda,,https://www.artic.edu/artworks/14027/two-beauties-on-a-veranda
jp_862,Kitagawa Utamaro,Color woodblock print; oban triptych,"Kintaro, Urashimataro, and Momotaro, from the triptych “Set of Three Sake Cups for the First Month (Tarozuki mitsugumi sakazuki)”",,https://www.artic.edu/artworks/22921/kintaro-urashimataro-and-momotaro-from-the-triptych-set-of-three-sake-cups-for-the-first-month-tarozuki-mitsugumi-sakazuki
jp_863,,"Hanging scroll; ink, colors, and gold on silk",Daruma,"Zen rose to prominence in Japan in the 13th century, after receiving support from the ruling Kamakura shogunate. In this sect of Buddhism, images of patriarchs were especially revered because the relationships between masters and disciples are of primary importance to the transmission of Zen teachings. Zen’s semilegendary founder, Daruma (A.D. c. 470–c. 543), came from southern India and crossed the Yangzi River in China, where he meditated in a cave at the Shaolin monastery for nine years. In this Japanese painting, his facial features are Indian, and his head is covered as befits a southern Indian monk.According to an inscription on the back of this painting, it was originally in the possession of Shorinji temple in Okayama prefecture.",https://www.artic.edu/artworks/117201/daruma
jp_864,Utagawa Hiroshige,Color woodblock print; oban,"Evening Bell at Mii Temple (Mii bansho), from the series “Eight Views of Omi (Omi hakkei)”",,https://www.artic.edu/artworks/18983/evening-bell-at-mii-temple-mii-bansho-from-the-series-eight-views-of-omi-omi-hakkei
jp_865,Katsukawa Shunkо̄,Color woodblock print; hosoban,The Actor Segawa Kikunojo III in an Unidentified Role,,https://www.artic.edu/artworks/22174/the-actor-segawa-kikunojo-iii-in-an-unidentified-role
jp_866,Kawase Hasui,Color woodblock print; oban,The Pond at Benten Shrine in Shiba (Shiba Benten ike),,https://www.artic.edu/artworks/15923/the-pond-at-benten-shrine-in-shiba-shiba-benten-ike
jp_867,Utagawa Hiroshige,Color woodblock print; oban,"Sunset Glow at Seta (Seta sekisho), from the series “Eight Views of Omi (Omi hakkei)”",,https://www.artic.edu/artworks/18976/sunset-glow-at-seta-seta-sekisho-from-the-series-eight-views-of-omi-omi-hakkei
jp_868,Shiba Kokan,Color woodblock print; chuban,Two Women with Boy in Front of Powder Shop,,https://www.artic.edu/artworks/21110/two-women-with-boy-in-front-of-powder-shop
jp_869,Utagawa Hiroshige,Color woodblock print; chuban,"Yokkaichi, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),” also known as the Tokaido with Poem (Kyoka iri Tokaido)",,https://www.artic.edu/artworks/4413/yokkaichi-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-also-known-as-the-tokaido-with-poem-kyoka-iri-tokaido
jp_870,Utagawa Hiroshige,Color woodblock print; oban,"Okazaki: Yahagi Bridge (Okazaki, Yahagi no hashi), from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi no uchi),” also known as the Hoeido Tokaido",,https://www.artic.edu/artworks/18268/okazaki-yahagi-bridge-okazaki-yahagi-no-hashi-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-no-uchi-also-known-as-the-hoeido-tokaido
jp_871,Okumura Masanobu,"Hand-colored woodblock print; oban, sumizuri-e","A Man and a Courtesan Watching a Young Man Writing, first sheet of the album “Mountain of Dyed Color, Specimens of Bedrooms (Someiro no yama neya no hinagata)”",,https://www.artic.edu/artworks/8208/a-man-and-a-courtesan-watching-a-young-man-writing-first-sheet-of-the-album-mountain-of-dyed-color-specimens-of-bedrooms-someiro-no-yama-neya-no-hinagata
jp_872,Kawase Hasui,Color woodblock print,"Evening Snow at Sanjugen Canal (Sanjugenbori no bosetsu), from the series “Twelve Months of Tokyo (Tokyo junikagetsu)”",,https://www.artic.edu/artworks/3296/evening-snow-at-sanjugen-canal-sanjugenbori-no-bosetsu-from-the-series-twelve-months-of-tokyo-tokyo-junikagetsu
jp_873,Katsukawa Shunsho,Color woodblock print; center sheet of hosoban triptych,"The Actor Segawa Kikunojo II as Yuki Onna (the Snow Woman) in a dance interlude in scene two of the Joruri “Courtesan’s Rouge on a Snow White Face (Oyama Beni Yuki no Sugao)” from the play “Cotton Wadding of Izu Protecting the Matrimonial Chrysanthemums (Myoto-giku Izu no Kisewata),” performed at the Ichimura Theater from the first day of the eleventh month",,https://www.artic.edu/artworks/22002/the-actor-segawa-kikunojo-ii-as-yuki-onna-the-snow-woman-in-a-dance-interlude-in-scene-two-of-the-joruri-courtesan-s-rouge-on-a-snow-white-face-oyama-beni-yuki-no-sugao-from-the-play-cotton-wadding-of-izu-protecting-the-matrimonial-chrysanthemums-myoto-giku-izu-no-kisewata-performed-at-the-ichimura-theater-from-the-first-day-of-the-eleventh-month
jp_874,Ippitsusai Buncho,Color woodblock print; chuban,"Nikenjaya no Bosetsu, from the series “Azuma Hakkei”",,https://www.artic.edu/artworks/22391/nikenjaya-no-bosetsu-from-the-series-azuma-hakkei
jp_875,Katsukawa Shunsho,Color woodblock print; hosoban,Actor Bandô Matatarô IV as Gempachibyôe in “Snowflakes: Plum Blossoms Kaomise” (“Mutsu no hana ume no kaomise”),,https://www.artic.edu/artworks/12736/actor-bando-matataro-iv-as-gempachibyoe-in-snowflakes-plum-blossoms-kaomise-mutsu-no-hana-ume-no-kaomise
jp_876,Katsukawa Shunsho,Color woodblock print; koban,"“Ki,” from the series “Tales of Ise in Fashionable Brocade Pictures (Furyu nishiki-e Ise monogatari)”",,https://www.artic.edu/artworks/32109/ki-from-the-series-tales-of-ise-in-fashionable-brocade-pictures-furyu-nishiki-e-ise-monogatari
jp_877,Utagawa Hiroshige,"Woodblock print; nagaban, surimono",Descending Geese,"This image was printed only in shades of black and gray, except for the seal below the signature. In addition, it was sprinkled with cut squares of metal leaf, including silver and gold. The upper portion of the print (now missing) would have contained poetry.",https://www.artic.edu/artworks/87083/descending-geese
jp_878,Zenzai Doshi,"Wood with glass and polychromy, and metal accessories",Zenzai Doji,"This devotee, with hands raised in prayer, represents Zenzai Doji, whose encounters with various spiritual teachers are described in early Buddhist texts. These writings relate his extensive travels in search of enlightenment, ultimately resulting in his conversion into a bodhisattva (bosatsu). In this sculpture, Zenzai Doji takes a step forward; his robes, spread as if caught in a breeze, further convey his movement.",https://www.artic.edu/artworks/50576/zenzai-doji
jp_879,Suzuki Harunobu,Color woodblock print; right sheet of chuban diptych (left sheet: 1925.2025),Parody of Kawachi-goe from “Tales of Ise”,,https://www.artic.edu/artworks/20004/parody-of-kawachi-goe-from-tales-of-ise
jp_880,Maekawa Senpan,Color woodblock print,A Flower Seller,,https://www.artic.edu/artworks/79724/a-flower-seller
jp_881,,"Silk and gold-leaf-over-lacquered-paper strips, twill weave; lined with silk; plain weave; dyed with beni, safflower",Karaori (Noh Costume),,https://www.artic.edu/artworks/90488/karaori-noh-costume
jp_882,Katsukawa Shunsho,Color woodblock print; oban,"The Actor Ichikawa Danjuro IV in a “Shibaraku” Role, Possibly from the Play Ima o Sakari Suehiro Genji (The Genji Clan Now at Its Zenith), Performed at the Nakamura Theater from the First Day of the Eleventh Month, 1768",,https://www.artic.edu/artworks/21839/the-actor-ichikawa-danjuro-iv-in-a-shibaraku-role-possibly-from-the-play-ima-o-sakari-suehiro-genji-the-genji-clan-now-at-its-zenith-performed-at-the-nakamura-theater-from-the-first-day-of-the-eleventh-month-1768
jp_883,Katsushika Hokusai,Color woodblock print; oban,"Hodogaya on the Tokaido (Tokaido Hodogaya), from the series “Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)”",,https://www.artic.edu/artworks/86996/hodogaya-on-the-tokaido-tokaido-hodogaya-from-the-series-thirty-six-views-of-mount-fuji-fugaku-sanjurokkei
jp_884,Katsushika Hokusai,Color woodblock print with metallic pigments; surimono shikishiban,"Frogs in a Cage Before a Painted Screen, illustration for The Dry-Shallows Shell (Minasegai), from the series “A Matching Game with Genroku-period Poem Shells (Genroku kasen kai awase)”",,https://www.artic.edu/artworks/23540/frogs-in-a-cage-before-a-painted-screen-illustration-for-the-dry-shallows-shell-minasegai-from-the-series-a-matching-game-with-genroku-period-poem-shells-genroku-kasen-kai-awase
jp_885,Kitao Shigemasa,"Color woodblock print; hosoban, benizuri-e","The Actor Segawa Kikunojo II as Owata in the play “Taiheiki Shizunome Furisode,” performed at the Nakamura Theater in the eleventh month, 1767",,https://www.artic.edu/artworks/13325/the-actor-segawa-kikunojo-ii-as-owata-in-the-play-taiheiki-shizunome-furisode-performed-at-the-nakamura-theater-in-the-eleventh-month-1767
jp_886,Kitagawa Utamaro,Color woodblock print; oban,"Hanamurasaki of the Tamaya, (kamuro:) Shirabe, Teriha, Flowers from the series Snow, Moon and Flowers in Yoshiwara (Seiro setsugekka) (Tamaya uchi Hanamurasaki, Shirabe, Teriha)",,https://www.artic.edu/artworks/24030/hanamurasaki-of-the-tamaya-kamuro-shirabe-teriha-flowers-from-the-series-snow-moon-and-flowers-in-yoshiwara-seiro-setsugekka-tamaya-uchi-hanamurasaki-shirabe-teriha
jp_887,,Porcelain with enamel decoration,Arita-ware Kakiemon Gourd Shaped Ewer,,https://www.artic.edu/artworks/20626/arita-ware-kakiemon-gourd-shaped-ewer
jp_888,Kitagawa Utamaro,Color woodblock print; aiban,Drums and Shamisen,,https://www.artic.edu/artworks/55595/drums-and-shamisen
jp_889,Kitagawa Utamaro,Color woodblock print; oban,"Act IX (Kudanme), from the series “The Treasury of Loyal Retainers (Chushingura)”",,https://www.artic.edu/artworks/110743/act-ix-kudanme-from-the-series-the-treasury-of-loyal-retainers-chushingura
jp_890,Kitagawa Utamaro,Color woodblock print; oban,Hitomoto of the Daimonjiya with Attendants Senkaku and Banki,,https://www.artic.edu/artworks/23898/hitomoto-of-the-daimonjiya-with-attendants-senkaku-and-banki
jp_891,Suzuki Harunobu,Color woodblock print; chuban,Burning Maple Leaves to Heat Sake,,https://www.artic.edu/artworks/20979/burning-maple-leaves-to-heat-sake
jp_892,Maki Haku,Woodblock print,Proportion I,,https://www.artic.edu/artworks/99368/proportion-i
jp_893,Utagawa Hiroshige,Color woodblock print; chuban,"Totsuka, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),” also known as the Tokaido with Poem (Kyoka iri Tokaido)",,https://www.artic.edu/artworks/4292/totsuka-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-also-known-as-the-tokaido-with-poem-kyoka-iri-tokaido
jp_894,Katsushika Hokusai,Color woodblock print; oban,"A Mild Breeze on a Fine Day (Gaifu kaisei), from the series “Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)”",,https://www.artic.edu/artworks/89500/a-mild-breeze-on-a-fine-day-gaifu-kaisei-from-the-series-thirty-six-views-of-mount-fuji-fugaku-sanjurokkei
jp_895,Katsukawa Shunsho,Color woodblock print; koban,"“I”: Coming of Age, from the series “Tales of Ise in Fashionable Brocade Pictures (Furyu nishiki-e Ise monogatari)”",,https://www.artic.edu/artworks/32060/i-coming-of-age-from-the-series-tales-of-ise-in-fashionable-brocade-pictures-furyu-nishiki-e-ise-monogatari
jp_896,Kitagawa Utamaro,Color woodblock print; oban,"The joruri, Nure tsubame negura no karakasa, from the series Joruri libretti (Joruri-bon) (Nure tsubame negura no karakasa, Osome, Hisamatsu)",,https://www.artic.edu/artworks/89372/the-joruri-nure-tsubame-negura-no-karakasa-from-the-series-joruri-libretti-joruri-bon-nure-tsubame-negura-no-karakasa-osome-hisamatsu
jp_897,Kitagawa Utamaro,Color woodblock print; oban,"Komurasaki and Gonpachi, from the series “Fashonable Patterns in Utamaro Style (Ryuko moyo Utamaro-gata)”",,https://www.artic.edu/artworks/36134/komurasaki-and-gonpachi-from-the-series-fashonable-patterns-in-utamaro-style-ryuko-moyo-utamaro-gata
jp_898,Suzuki Harunobu,Color woodblock print; chuban,"Daikokuten, from the series “The Seven Gods of Good Luck in Modern Life (Tosei Shichi Fukujin)”",,https://www.artic.edu/artworks/6733/daikokuten-from-the-series-the-seven-gods-of-good-luck-in-modern-life-tosei-shichi-fukujin
jp_899,Kitagawa Utamaro,Color woodblock print; oban,Three Beauties of Yoshiwara (Seiro san bijin),,https://www.artic.edu/artworks/23883/three-beauties-of-yoshiwara-seiro-san-bijin
jp_900,,"Pair six-panel screens; ink, color, and gold on paper",Flowers of All Seasons,"<BIG>この金箔地に、春・夏・秋の草花がリズミカルに配された一双の屏風は、1926年、シカゴ美術館に入った作品で、これは屏風作品の中で最も早いものである。このような構図はしばしば「百花図」と称され、その内「伊年」印付きのものが、17世紀頃の制作の中に数多く存在する。この印は、俵屋宗達（活動期1602-1640頃）を継承し、京都や金沢で活躍した絵師たちによって使われた。このような新しい装飾的な構図は、当時の将軍や大名たちの間で植物への関心が高まったことに関係していよう。右隻には、太い茎の立葵、薔薇、菊、萩、薄、そして左隻には、蜀黍（もろこし）、葉鶏頭、繊細な花をさかせている撫子、鶏頭、芥子、野アザミ、秋海棠が表わされている。左隻の第3扇の下端近くに見えるのは、茄子である。このような屏風の画家たちは、もはや古典的な和歌に詠まれる花卉にとどまらず、初めてさまざまな野菜をも含めたのである。</BIG>These screens, with their gold-leaf backgrounds covered with rhythmic arrays of the ﬂowers of spring, summer, and autumn, were the very ﬁrst ones to enter the Art Institute’s collection in 1926. Compositions such as this are known in Japanese as hyakkazu (multitude of ﬂowers), and dozens remain from the seventeenth century that are impressed with the seal reading “I’nen,” which was used by the followers of Tawaraya Sotatsu (active 1602–c. 1640) in Kyoto and Kanazawa. This new type of decorative composition coincided with an explosion of interest in botany among the shogun and regional warlords that reached all levels of society in the Edo period (1615–1868).The right screen features thick-stemmed hollyhocks, roses, chrysanthemums, bushclover, pampas grass, ﬁeld horsetail shoots, dandelions, and diminutive violets. The left screen contains sorghum, amaranthus, delicate blossoming pinks, cockscombs, poppies, thistle, and begonias. Close to the bottom edge are eggplants. The artists who specialized in screens such as this did not limit themselves to the ﬂowers and grasses mentioned in classical court poetry, but were the ﬁrst to include varieties of vegetables in their compositions.",https://www.artic.edu/artworks/198916/flowers-of-all-seasons
jp_901,Kitagawa Utamaro,Color woodblock print; oban,"Hairdresser, from the series “Twelve Types of Women’s Handicraft (Fujin tewaza juni ko)”",,https://www.artic.edu/artworks/110744/hairdresser-from-the-series-twelve-types-of-women-s-handicraft-fujin-tewaza-juni-ko
jp_902,,"Silk, twill weave; gold-leaf-over-lacquered-paper strips; lined with silk, plain weave",Atsuita karaori (Noh Costume),,https://www.artic.edu/artworks/22588/atsuita-karaori-noh-costume
jp_903,Katsukawa Shunsho,Color woodblock print; hosoban,"The Actor Ichikawa Danjuro V as Atomi no Ichii in the Play Miya-bashira Iwao no Butai, Performed at the Morita Theater in the Seventh Month, 1773",,https://www.artic.edu/artworks/12716/the-actor-ichikawa-danjuro-v-as-atomi-no-ichii-in-the-play-miya-bashira-iwao-no-butai-performed-at-the-morita-theater-in-the-seventh-month-1773
jp_904,Torii Kiyomitsu I,"Color woodblock print; hosoban, benizuri-e","The Actors Ichimura Uzaemon IX as Nagoya Sanzaburo and Ichimura Kamezo II in the play “Higashiyama-dono Kabuki no Tsuitachi,” performed at the Ichimura Theater in the eleventh month, 1766",,https://www.artic.edu/artworks/19883/the-actors-ichimura-uzaemon-ix-as-nagoya-sanzaburo-and-ichimura-kamezo-ii-in-the-play-higashiyama-dono-kabuki-no-tsuitachi-performed-at-the-ichimura-theater-in-the-eleventh-month-1766
jp_905,Katsukawa Shunsho,Color woodblock print; ôban,Musashibô Benkei Brings the Captured Tosabô Shôshun to Yoshitsune,,https://www.artic.edu/artworks/31968/musashibo-benkei-brings-the-captured-tosabo-shoshun-to-yoshitsune
jp_906,,"Gold and silver pigments on indigo-dyed paper, bamboo, silk, mica, and gilt bronze.",Jingoji Sutra and Wrapper,"The second half of the 12th century was a time of great political instability in Japan. Aristocrats felt as if they were living in an age of mappo, or Buddhist decline, and were preoccupied with the afterlife. This sutra is part of a famous set of 5,000 scriptures likely commissioned by Emperor Toba (1103–1156) and completed by his son, Emperor Go-Shirakawa (1127–1192), in 1185. The frontispiece of the sutra shows the Buddha preaching at Vulture Peak. At the beginning of the text is the seal of Jingoji temple in red. The ruled lines of text are in silver, and the Chinese characters are brushed in gold in a balanced and orderly script. Those with the means to launch such a project believed that all involved received merit and were assured a favorable rebirth in paradise. As a result of this belief, decorated sutras were some of the most extravagant commissions of their time.",https://www.artic.edu/artworks/193241/jingoji-sutra-and-wrapper
jp_907,Katsushika Hokusai,Color woodblock print; nagaban yoko-e surimono,The Swordsmith Munechika and the God of Inari,,https://www.artic.edu/artworks/24549/the-swordsmith-munechika-and-the-god-of-inari
jp_908,Torii Kiyonaga,Color woodblock print; oban triptych,Cooling Off in the Evening at Shijogawara,,https://www.artic.edu/artworks/93047/cooling-off-in-the-evening-at-shijogawara
jp_909,Katsukawa Shunsho,Color woodblock print; koban,"“Ha”: Guards at the “Love Passage,” from the series “Tales of Ise in Fashionable Brocade Pictures (Furyu nishiki-e Ise monogatari)”",,https://www.artic.edu/artworks/89193/ha-guards-at-the-love-passage-from-the-series-tales-of-ise-in-fashionable-brocade-pictures-furyu-nishiki-e-ise-monogatari
jp_910,Nagase Yoshirô,Stencil,Early Summer,,https://www.artic.edu/artworks/8225/early-summer
jp_911,,,Kesa,,https://www.artic.edu/artworks/7975/kesa
jp_912,Suzuki Harunobu,Color woodblock print; hashira-e,Parody of Act VII of “The Storehouse of Loyal Retainers (Chushingura)”,"In this parody of Act VII, the artist presents only two players: the courtesan reading the letter by means of a mirror, and a young samurai in Kuranosuke’s place who reads a short letter on a small roll by the light of a hanging lantern.",https://www.artic.edu/artworks/22995/parody-of-act-vii-of-the-storehouse-of-loyal-retainers-chushingura
jp_913,Chôbunsai Eishi,Color woodblock print; oban triptych,Noble woman in a carriage viewing cherry blossoms,,https://www.artic.edu/artworks/21546/noble-woman-in-a-carriage-viewing-cherry-blossoms
jp_914,Kawase Hasui,Color woodblock print; oban,"Nishimikawazaka on Sado Island (Sado Nishimikawazaka), from the series “Souvenirs of Travel, Second Series (Tabi miyage dai nishu)”",,https://www.artic.edu/artworks/2670/nishimikawazaka-on-sado-island-sado-nishimikawazaka-from-the-series-souvenirs-of-travel-second-series-tabi-miyage-dai-nishu
jp_915,Okumura Masanobu,"Woodblock print; oban, sumizuri-e","The Utsusemi Chapter from “The Tale of Genji” (Genji Utsusemi), from a series of Genji parodies",,https://www.artic.edu/artworks/19554/the-utsusemi-chapter-from-the-tale-of-genji-genji-utsusemi-from-a-series-of-genji-parodies
jp_916,Kitao Shigemasa,Color woodblock print; oban,"Boy as Hotei, from an untitled series of children as the Seven Gods of Good Fortune",,https://www.artic.edu/artworks/3580/boy-as-hotei-from-an-untitled-series-of-children-as-the-seven-gods-of-good-fortune
jp_917,Torii Kiyonobu II,"Color woodblock print; hosoban, benizuri-e","The Actors Bando Hikosaburo I as Araki Shozaemon and Nakamura Sukegoro I as Daidoji Tahatanosuke in the play “Chigozakura Futabajikki,” performed at the Ichimura Theater in the tenth month, 1746",,https://www.artic.edu/artworks/19283/the-actors-bando-hikosaburo-i-as-araki-shozaemon-and-nakamura-sukegoro-i-as-daidoji-tahatanosuke-in-the-play-chigozakura-futabajikki-performed-at-the-ichimura-theater-in-the-tenth-month-1746
jp_918,Kawase Hasui,Color woodblock print; nagaban,Appoaching Dusk on Furukawa Embankment (Kure iku Furukawazutsumi),,https://www.artic.edu/artworks/7402/appoaching-dusk-on-furukawa-embankment-kure-iku-furukawazutsumi
jp_919,Katsushika Hokusai,Color woodblock print; oban,"Sazai Hall at the Temple of the Five Hundred Arhats (Gohyakurakanji Sazaido), from the series “Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)”",,https://www.artic.edu/artworks/24707/sazai-hall-at-the-temple-of-the-five-hundred-arhats-gohyakurakanji-sazaido-from-the-series-thirty-six-views-of-mount-fuji-fugaku-sanjurokkei
jp_920,Torii Kiyonobu II (Publisher),"Hand-colored woodblock print; hosoban, urushi-e","The Actor Yamashita Kinsaku holding a puppet of the Empress in the play “Diary Kept on a Journey by Sea to Izu (Funadama Izu Nikki),” performed at the Nakamura Theater in the first month, 1725",,https://www.artic.edu/artworks/19247/the-actor-yamashita-kinsaku-holding-a-puppet-of-the-empress-in-the-play-diary-kept-on-a-journey-by-sea-to-izu-funadama-izu-nikki-performed-at-the-nakamura-theater-in-the-first-month-1725
