ids,artists,mediums,titles,descriptions,urls
usa_1169,"Frederick William MacMonnies (Sculptor) , E. Gruet Jeune Foundry (Foundry)",Bronze,Nathan Hale,"Sculptor Frederick MacMonnies portrayed Nathan Hale, an American soldier and spy captured during the Revolutionary War, in the moments before he was killed by the British in 1776. MacMonnies rendered the bronze figure with naturalistic details: his waved locks of hair, parted overcoat and rumpled 18th-century dress, and ropes tied around his upper arms and ankles. Hale’s deliberate gaze and the open gesture of his hands convey a strong emotive quality attuned to the finality of the imminent punishment. This is a reduced version of the large-scale sculpture Nathan Hale installed in City Hall Park in New York, one of MacMonnies’s first public commissions.",https://www.artic.edu/artworks/11307/nathan-hale
usa_1170,Mary Cassatt,"Color drypoint and aquatint, from three plates on greenish-gray laid paper",By the Pond,,https://www.artic.edu/artworks/61084/by-the-pond
usa_1171,Ivan Albright,"Composite object of wood with metal, mirror shards, paint, and plastic","Frame for Nude Woman, Full Body",,https://www.artic.edu/artworks/185207/frame-for-nude-woman-full-body
usa_1172,Sean Scully,"Oil on canvas, three joined panels",Heart of Darkness,"Sean Scully’s characteristic stripe paintings have a rugged, inelegant beauty and an intensely physical, almost sculptural, presence. He works on a large scale with colors that cannot be easily characterized, allowing strong underpainting to merge with the surfaces of his works. The wavering edges of his lushly painted bands structure imperfect compositions. This canvas’s title, Heart of Darkness, refers to the novella first published in 1899 by Polish-born British author Joseph Conrad (1857–1924). Reflecting on the story, which depicts colonial exploitation in the Belgian Congo, Scully said, “Conrad writes that the heart of the twentieth century is black.”",https://www.artic.edu/artworks/72177/heart-of-darkness
usa_1173,Brice Marden,Oil on linen,Attendant 2,"In the 1980s, Brice Marden abandoned his commitment to strict geometric organization and technical precision in favor of a free-form gestural style of painting. Using twigs and long brushes, the artist created allover compositions consisting of interlaced calligraphic lines. Attendant 2 is part of a series of six paintings that were inspired by Chinese funerary sculptures called attendant figures. These earthenware secular objects, dating from the Western Han period (206 B.C.E.–A.D. 9), were meant to accompany the deceased into the afterlife and most often depicted men and women in a variety of poses, ranging from standing and kneeling to dancing. Designed to be viewed in the round, rather than frontally, like religious sculpture of the time, these statues’ dynamic positions are replicated in the painting’s careful and deliberate system of layered, curvilinear bands of color.",https://www.artic.edu/artworks/157153/attendant-2
usa_1174,Arnold Newman,Gelatin silver print,"Piet Mondrian, New York City",,https://www.artic.edu/artworks/4624/piet-mondrian-new-york-city
usa_1175,Alfred Stieglitz,Carbon print,The Net Mender,"In an 1899 article, Stieglitz singled out The Net Mender as his favorite of his own photographs: “It expresses the life of a young Dutch woman: every stitch in the mending of the fishing net, the very rudiment of her existence, brings forth a torrent of poetic thoughts in those who watch her sit there on the vast and seemingly endless dunes, toiling with that seriousness and peacefulness which is so characteristic of these sturdy people.” He noted that the exhibition prints were printed at the scale seen here because “the subject needs size to fully express it.”For more on the Alfred Stieglitz collection at the Art Institute, along with in-depth object information, please visit the website: The Alfred Stieglitz Collection.",https://www.artic.edu/artworks/66261/the-net-mender
usa_1176,Franz Kline,"Brush and black ink, with oil staining, on cream wove paper, laid down on ivory wood pulp laminate board",Shovel,,https://www.artic.edu/artworks/109449/shovel
usa_1177,Joel Peter Witkin,Gelatin silver print,Hermaphrodite with Christ,,https://www.artic.edu/artworks/126057/hermaphrodite-with-christ
usa_1178,James VanDerZee,Gelatin silver print,Mortuary Portrait,,https://www.artic.edu/artworks/184029/mortuary-portrait
usa_1179,Irving Penn,Platinum-palladium print,"Woman with Roses (Lisa Fonssagrives-Penn) La Faurie Dress, Paris",,https://www.artic.edu/artworks/94528/woman-with-roses-lisa-fonssagrives-penn-la-faurie-dress-paris
usa_1180,George Inness,Watercolor with scraping on ivory wove paper,Landscape,,https://www.artic.edu/artworks/18947/landscape
usa_1181,Mickalene Thomas,"Collage composed of cut and pasted photographs, tape, paper and acrylic paint coated with gel medium on white wove paper","Rumble, from Brawling Spitfire Wrestling Series",,https://www.artic.edu/artworks/191505/rumble-from-brawling-spitfire-wrestling-series
usa_1182,Donald Shaw MacLaughlan,Etching in black on cream wove paper,"Tour St. Laurent, Rouen",,https://www.artic.edu/artworks/11732/tour-st-laurent-rouen
usa_1183,Michael Hurson,Oil and charcoal on canvas,Ballet of the Left-Handed Piano,,https://www.artic.edu/artworks/17458/ballet-of-the-left-handed-piano
usa_1184,Irving Penn,Gelatin silver print,"Marcel Duchamp, New York",,https://www.artic.edu/artworks/144796/marcel-duchamp-new-york
usa_1185,Joel Sternfeld,Chromogenic print,"108th Street and Cottage Grove, Chicago, Illinois, from the series “On This Site: Landscape in Memoriam”",,https://www.artic.edu/artworks/149159/108th-street-and-cottage-grove-chicago-illinois-from-the-series-on-this-site-landscape-in-memoriam
usa_1186,Winslow Homer,"Transparent watercolor, with touches of opaque watercolor, rewetting, blotting, and scraping, heightened with gum glaze, over graphite, on moderately thick, moderately-textured, ivory wove paper (left and lower edges trimmed)","The Return, Tynemouth (recto) Study (verso)","During Homer’s sojourn in England from 1881 to 1882, he rented a studio on a cliff overlooking Cullercoats Harbor, where he observed the comings and goings of fishing boats. The Return, Tynemouth depicts two fishermen who have arrived on shore in early morning. Because this watercolor was painted with light-fast pigments, it retains the pale, orange-pink washes that have faded from many of the extant watercolors he painted with fugitive red pigments; for this reason, it offers a more complete idea of his developing powers in decorative color. Homer’s study of the British Library’s drawings by Michelangelo and Raphael during this 1881-82 trip to England may have improved his skill for rendering figures in motion, which are emphasized here by the artist’s graphite underdrawing.",https://www.artic.edu/artworks/113064/the-return-tynemouth-recto-study-verso
usa_1187,Walter Elmer Schofield,Oil on canvas,Building The Cofferdam,,https://www.artic.edu/artworks/70551/building-the-cofferdam
usa_1188,James VanDerZee,Gelatin silver print,Monte Carlo Sporting Club,,https://www.artic.edu/artworks/155999/monte-carlo-sporting-club
usa_1189,Gustave Baumann,Color woodcut on cream wove paper,Harden Hollow,"One from a series of four large prints, Harden Hollow displays the rolling hills in Brown County, Indiana, where the artist lived from 1910 to 1917. A farmer works diligently in the foreground, with buildings scattered throughout the undulating countryside, which is bathed in light that forces the eye deeper into the composition. Baumann included this work along with seven other color woodblock prints at the Panama-Pacific International Exposition in 1915, where he was awarded a gold medal.",https://www.artic.edu/artworks/9344/harden-hollow
usa_1190,James VanDerZee,Hand tinted gelatin silver print,Mrs. Adams,,https://www.artic.edu/artworks/184031/mrs-adams
usa_1191,Cindy Sherman,"Chromogenic print; edition eight of ten, with two artist's proofs",Untitled #93,,https://www.artic.edu/artworks/229390/untitled-93
usa_1192,Irving Penn,Gelatin silver print,"Max Ernst & Dorothea Tanning, New York",,https://www.artic.edu/artworks/144788/max-ernst-dorothea-tanning-new-york
usa_1193,Lewis Wickes Hine,Gelatin silver print,Men With Dog Sitting On Bench In Front Of General Store,,https://www.artic.edu/artworks/11334/men-with-dog-sitting-on-bench-in-front-of-general-store
usa_1194,Paul Manship,Bronze,Indian and Pronghorn Antelope,"Paul Manship designed Indian and Pronghorn Antelope to span the length of the mantelpiece in his New YorkCity apartment. He expertly used the negative space created by the separation of the hunter and his prey to capture the drama of the hunt. The work represents a compromise between historical artistic traditions and modern tendencies toward abstraction: the smooth planes and stylized renderings recall ancient Greek statues, while the arresting linear design and suggestion of movement reflect Manship’s own innovations. Small-scale statuettes such as these were popular for interior decoration, and Manship’s style was immediately accepted by the public.",https://www.artic.edu/artworks/70555/indian-and-pronghorn-antelope
usa_1195,Mary Cassatt,"Color aquatint with drypoint from three plates, with brush and gold paint, on ivory laid paper",Afternoon Tea Party,,https://www.artic.edu/artworks/13520/afternoon-tea-party
usa_1196,Nicole Eisenman,Oil and charcoal on canvas,The Drawing Class,"The artists depicted in The Drawing Class, who study a crudely rendered nude model,embody human and inhuman characteristics. Their blank stares and closed mouths suggest an overall feeling of calm and contemplation. Eisenman disturbed this, however, with violent scratch marks that wipe out a figure’s face and distortions of the female form. She objectified the female figure through the alien appearance of the model and the exaggerated anatomy depicted in a painting on the wall. Within a complex back-and-forth of gazes, the viewer appears to stand in for an artist, locking eyes with the model. A mirror leaning against the studio’s back wall contains a blurred reflection that allows yet another entry point for the viewer. According to artist Amy Sillman, “The gaze is critical [in Eisenman’s work]. We look at someone as they look at someone or something, creating instant shame at the self-consciousness involved in being seen, being judged, being aware of the moment.”Nicole Eisenman has made narrative drawings, paintings, and installations with an irreverent sense of humor since the early 1990s. She was originally dubbed a “bad-girl” painter for her emotionally charged content, which often included feminist inspired takes on female subjects. She combines historical elements of painting—from Renaissance to modern art—with appeals to popular culture, including pornography, horror films, and punk music. Her complex narratives always involve the human figure, whether alone or in a crowd, to evoke feelings of anxiety, fear, and isolation.",https://www.artic.edu/artworks/209580/the-drawing-class
usa_1197,Mark Rothko,Acrylic on paper,Untitled (Brown and Gray),,https://www.artic.edu/artworks/105235/untitled-brown-and-gray
usa_1198,Donald Shaw MacLaughlan,Etching in black on cream laid paper,The Great Dome,,https://www.artic.edu/artworks/12087/the-great-dome
usa_1199,Marsden Hartley,Oil on composition board,Still Life No. 15,"Marsden Hartley turned to still-life painting throughout his career, restlessly using the genre as a means of aesthetic experimentation as he worked out new ideas, styles, and motifs. During the 1910s, influenced by the works of Paul Cézanne, Henri Matisse, and Pablo Picasso, he produced numerous compositions, including Still Life No. 15, a spare arrangement of a white goblet holding a lone pink flower against a backdrop of cream and blue fabric. Unlike many works by Hartley from this period, which emphasize the two-dimensionality of his canvases, here he conveyed a sense of the shallow dark space behind the arrangement on its skewed tabletop. Using a dry, brushy style, Hartley suggested the volumetric presence of the objects through the shading that accentuates the form of the goblet and the deep folds of the fabric.",https://www.artic.edu/artworks/65930/still-life-no-15
usa_1200,John Singer Sargent,Charcoal (recto and verso) with stumping on ivory laid paper,Seated Male Nude with Extended Leg (recto); Sketch of Kneeling Male Nude and Divided Circle (verso),,https://www.artic.edu/artworks/112166/seated-male-nude-with-extended-leg-recto-sketch-of-kneeling-male-nude-and-divided-circle-verso
usa_1201,Mel Bochner,Paint on cardboard and balsa wood,3-Way Fibonacci Progression,,https://www.artic.edu/artworks/187041/3-way-fibonacci-progression
usa_1202,Lewis Wickes Hine,Gelatin silver print,"Negro Alley Housing Whites, Washington, D.C.",,https://www.artic.edu/artworks/11336/negro-alley-housing-whites-washington-d-c
usa_1203,Lewis Wickes Hine,Gelatin silver print,A Madonna of the Tenements,,https://www.artic.edu/artworks/11347/a-madonna-of-the-tenements
usa_1204,Joel Sternfeld,Chromogenic print,"Warren Avenue at 23rd Street, Detroit, Michigan, from the series “On This Site: Landscape in Memoriam”",,https://www.artic.edu/artworks/147212/warren-avenue-at-23rd-street-detroit-michigan-from-the-series-on-this-site-landscape-in-memoriam
usa_1205,Sue Williams,Oil and acrylic on canvas,Empathy Displacement/Loopy in Blue and Orange,,https://www.artic.edu/artworks/185048/empathy-displacement-loopy-in-blue-and-orange
usa_1206,Mary Cassatt,"Color drypoint, aquatint and softground etching from two plates, printed à la poupée, on ivory laid paper",The Bath,,https://www.artic.edu/artworks/13527/the-bath
usa_1207,Irving Penn,Gelatin silver print,"Still Life with with Onion Skin, New York",,https://www.artic.edu/artworks/144751/still-life-with-with-onion-skin-new-york
usa_1208,Ellsworth Kelly,Acrylic on fiberglass and plywood,The Chicago Panels,,https://www.artic.edu/artworks/152752/the-chicago-panels
usa_1209,Mary Cassatt,Color aquatint and drypoint from two plates on ivory laid paper,After the Bath,,https://www.artic.edu/artworks/13524/after-the-bath
usa_1210,Arthur B. Davies,Oil on canvas,Choral Sea,,https://www.artic.edu/artworks/16662/choral-sea
usa_1211,Winslow Homer,"Etching and aquatint with lavis, stopping-out, scraping, and burnishing, on moderately thick, smooth, cream simulated Japanese vellum","Fly Fishing, Saranac Lake",,https://www.artic.edu/artworks/189219/fly-fishing-saranac-lake
usa_1212,Romare Howard Bearden,Color lithograph from one stone and six zinc plates on ivory wove paper,"Mother and Child, from Conspiracy, The Artist as Witness",,https://www.artic.edu/artworks/198326/mother-and-child-from-conspiracy-the-artist-as-witness
usa_1213,Ivan Albright,Oil and graphite on hardboard,Self-Portrait (No. 8),"In 1981 Albright began a series of drawn and painted self-portraits at the invitation of the Galleria degli Uffizi, Florence, which for four centuries has collected other significant examples of this motif. For the next two years, ending with his death in 1983, the artist, energized by this great honor, created around 24 small self-portraits in various media, a series that constitutes a summation of his vision and technical prowess.",https://www.artic.edu/artworks/104266/self-portrait-no-8
usa_1214,Morris Kantor,Graphite on cream wove paper,Reclining Female Nude,,https://www.artic.edu/artworks/2850/reclining-female-nude
usa_1215,Andy Warhol,Color screenprint on cream card,Marilyn Monroe (Marilyn),"Due in part to his experience as a highly successful commercial illustrator in the 1950s, Andy Warhol was as much businessman as artist and understood the value of mass production and distribution. By the early 1960s, screenprinting had become the favored medium for commercial printing jobs, such as labels and signage. It was used to quickly reproduce photographic images on almost any flat surface. By 1962 Warhol had begun using it to put repeated images on his canvases—images that he had previously painted painstakingly by hand. Because Warhol had not finessed the process, his printing “mistakes” became a signature. In 1967 he began publishing limited-edition print portfolios in his studio under the aegis of Factory Editions.Marilyn was the first such portfolio, consisting of ten images made from the same 1953 publicity photograph of Marilyn Monroe in the film Niagara, which Warhol transformed with intentionally off-register printing and garish combinations of psychedelic colors. Daylight fluorescent colors, better known as Day-Glo colors, were invented in the 1930s, and by the 1960s had become integral to the graphic vocabulary of Pop art. While a conventional bright color reflects 80 to 90 percent of its color, a Day-Glo color appears to reflect more than 300 percent of its color. It is no wonder then that art historian Robert Rosenblum observed that Marilyn’s face “seems perpetually illuminated by the afterimage of a flashbulb.” With this method and presentation, Warhol and his work became synonymous with Pop Art.",https://www.artic.edu/artworks/150051/marilyn-monroe-marilyn
usa_1216,Artist unknown,Oil on canvas,Boy of Hallett Family with Lamb,,https://www.artic.edu/artworks/149966/boy-of-hallett-family-with-lamb
usa_1217,Joel Sternfeld,Chromogenic print,"Metro Bus Shelter, 7th Street at E Street, Southwest, Washington, D.C., from the series “On This Site: Landscape in Memoriam”",,https://www.artic.edu/artworks/149156/metro-bus-shelter-7th-street-at-e-street-southwest-washington-d-c-from-the-series-on-this-site-landscape-in-memoriam
usa_1218,James McNeill Whistler,Etching and drypoint with foul biting in dark brown ink on ivory laid paper,The Balcony,,https://www.artic.edu/artworks/7741/the-balcony
usa_1219,Joshua Shaw,Oil on canvas,Solitude,"Joshua Shaw was one of the earliest landscape painters to work in America, practicing in Baltimore and Philadelphia upon emigrating from England in 1817. Shaw excelled at painting Romantic scenes of imaginary Arcadian landscapes. In Solitude, a male figure reclines in the foreground, with the contemplative pose and seminude state of a poet or philosopher inspired by the beauty of nature. In addition to idealized compositions such as this one, Shaw painted landscapes in watercolor based on observations of various locales along the Eastern Seaboard. Shaw was a generation older than Thomas Cole and other artists of the country’s first school of landscape painting, the Hudson River School, which emerged in the second quarter of the 19th century.",https://www.artic.edu/artworks/183293/solitude
usa_1220,Sanford Robinson Gifford,Oil on canvas,"Kauterskill Clove, Catskill Mountains","The Catskill Mountains were a favored subject of Sanford Robinson Gifford, an important landscape painter of the mid-nineteenth century who grew up nearby in Hudson, New York. In Kauterskill Clove, Catskill Mountains, Gifford bathes the forested gorge in golden light. The scene’s thick, rich atmosphere transforms a topographical view into a romantic vista. A miniscule daub of blue paint on the rocks in the foreground suggests the presence of a figure and, in turn, signals the immensity of nature, visualized here as a place of spiritual transcendence. Gifford painted numerous versions of Kauterskill Clove throughout his career, with this small sketch completed during the last year of his life.",https://www.artic.edu/artworks/97291/kauterskill-clove-catskill-mountains
usa_1221,Felix Gonzalez-Torres,Graphite and gouache on paper,“Untitled” (Bloodwork—Steady Decline),,https://www.artic.edu/artworks/181815/untitled-bloodwork-steady-decline
usa_1222,Leonard Baskin,Etching on white wove paper,Bird-Man,,https://www.artic.edu/artworks/14372/bird-man
usa_1223,Edward Weston,Gelatin silver print,"Cabbage Leaf, No. 1 from the “Fiftieth Anniversary Portfolio 1902–1952”",,https://www.artic.edu/artworks/76973/cabbage-leaf-no-1-from-the-fiftieth-anniversary-portfolio-1902-1952
usa_1224,Richard Misrach,Chromogenic print,3.20.00 4:05-5:00 a.m.,,https://www.artic.edu/artworks/191464/3-20-00-4-05-5-00-a-m
usa_1225,John Baldessari,Twelve gelatin silver prints and one chromogenic print,Fitcher’s Bird,,https://www.artic.edu/artworks/102233/fitcher-s-bird
usa_1226,Arnold Newman,Gelatin silver print,"Max Ernst, New York City",,https://www.artic.edu/artworks/4626/max-ernst-new-york-city
usa_1227,Charles Joseph Biederman,Oil on canvas,"Untitled, Paris, March 1937","Charles Biederman was an abstract artist best known for his biomorphic paintings, geometric sculptures, and three-dimensional mounted constructions. After several rebellious years of study at the School of the Art Institute of Chicago, the artist moved to New York for a few years before traveling to Paris in 1936. During this time, his style became more abstract as he was continually exposed to the work of Cubists, Surrealists, and other modern artists. An artist who worked on a diligent schedule, Biederman devoted himself to daily executions of new works. Careful analysis and x-ray imaging have revealed that he strategically planned out his forms before painting, and several graphite lines can still be seen along the edges of color fields and below the paint surface. The central form contains subtle shading and color gradations, which give this multidirectional shape additional volume, foreshadowing his later sculptural constructions.",https://www.artic.edu/artworks/214080/untitled-paris-march-1937
usa_1228,Milton Avery,Black fiber-tipped pen (faded to brown) on tan wove paper,Three Nude Women,,https://www.artic.edu/artworks/62716/three-nude-women
usa_1229,Eugene Speicher,Oil on canvas,Jean Bellows,,https://www.artic.edu/artworks/40616/jean-bellows
usa_1230,Everett Shinn,Pastel on paper,"The Tired City (Early Morning, Paris)",,https://www.artic.edu/artworks/152342/the-tired-city-early-morning-paris
usa_1231,Harold Altman,Pen and black ink on cream wove paper,Street,,https://www.artic.edu/artworks/12093/street
usa_1232,Ansel Adams,"Gelatin silver print, No. 8 from ""Portfolio Three: Yosemite Valley"" (1959)",Water and Foam,,https://www.artic.edu/artworks/12142/water-and-foam
usa_1233,Eldzier Cortor,Oil on canvas,Classical Study #41,,https://www.artic.edu/artworks/216561/classical-study-41
usa_1234,Andrea Fraser,"Color video, sound; 19 min. loop",May I Help You? (in cooperation with Allan McCollum),"Andrea Fraser is a performance and video artist who has been regarded primarily as a pioneer of “institutional critique,” since she structures her work around existing museum practices and protocols such as gallery talks and welcome speeches. Although they often begin rationally, her performances progressively unravel, frequently devolving into discussion of eccentric topics or performances of taboo behaviors. Spanning more than a decade, the five works in the Art Institute’s collection are among Fraser’s earliest and most influential creations.May I Help You?, the only piece among the five Art Institute works not performed by Fraser, features a monologue delivered by a commercial gallery director to visitors at an exhibition of the artist Allan McCollum’s Plaster Surrogates (1982/90). In attempting to describe the display, the speaker projects a range of class fantasies and anxieties onto these essentially blank works, her speech eventually slipping into a self-revealing, contradictory message.",https://www.artic.edu/artworks/193357/may-i-help-you-in-cooperation-with-allan-mccollum
usa_1235,Leon Golub,"Brush and lithographic tusche and lithographic crayon, with smudging, on white wove paper",The Heretic’s Fork,,https://www.artic.edu/artworks/72280/the-heretic-s-fork
usa_1236,Sam Francis,Color lithograph in three colors on cream wove paper,Another Disappearance,,https://www.artic.edu/artworks/19019/another-disappearance
usa_1237,Lewis Wickes Hine,Gelatin silver print,"Little Mother, Pittsburgh",,https://www.artic.edu/artworks/11346/little-mother-pittsburgh
usa_1238,Eva Hesse,Fiberglass and polyester resin over cloth-covered metal wire with metal grommets,Untitled,,https://www.artic.edu/artworks/73423/untitled
usa_1239,James McNeill Whistler,Etching with foul biting in black ink on ivory laid paper,Alderney Street,,https://www.artic.edu/artworks/13190/alderney-street
usa_1240,Man Ray (Emmanuel Radnitzky),"Paint, plaster, costume-jewelry ring, and tobacco tin",Puériculture,,https://www.artic.edu/artworks/59447/puericulture
usa_1241,Hyman Bloom,Charcoal on cream wove paper,Sprawling Male Nude,,https://www.artic.edu/artworks/11889/sprawling-male-nude
usa_1242,Gerald Leslie Brockhurst,Etching on ivory laid paper,Clytie,,https://www.artic.edu/artworks/18665/clytie
usa_1243,Walt Kuhn,Etching on white wove paper,Woman Reclining,,https://www.artic.edu/artworks/3206/woman-reclining
usa_1244,Andrea Fraser,"Color video, sound; 27 min. loop",Inaugural Speech,"Andrea Fraser is a performance and video artist who has been regarded primarily as a pioneer of “institutional critique,” since she structures her work around existing museum practices and protocols such as gallery talks and welcome speeches. Although they often begin rationally, her performances progressively unravel, frequently devolving into discussion of eccentric topics or performances of taboo behaviors. Spanning more than a decade, the five works in the Art Institute’s collection are among Fraser’s earliest and most influential creations.Both Inaugural Speech and Official Welcome parody the rhetorical functions of institutional opening events. Inaugural Speech deals with the politics of international group exhibitions of contemporary art in an era of increasing globalization. Official Welcome questions the relationship between artists and patrons: at one point, Fraser completely disrobes to suggest the inherent exhibitionism involved in presenting art. The intelligence, clarity, and forcefulness of such performances have ensured the Fraser’s oeuvre remains a touchstone for critically engaged art of the 1990s and beyond.",https://www.artic.edu/artworks/193359/inaugural-speech
usa_1245,L. A. Shafer,Color lithograph on cream wove paper laid down on linen,Invest in the Victory Liberty Loan,,https://www.artic.edu/artworks/7974/invest-in-the-victory-liberty-loan
usa_1246,Ivan Albright,Oil on hardboard,Self-Portrait (No. 13),"In 1981 Albright began a series of drawn and painted self-portraits at the invitation of the Galleria degli Uffizi, Florence, which for four centuries has collected other significant examples of this motif. For the next two years, ending with his death in 1983, the artist, energized by this great honor, created around 24 small self-portraits in various media, a series that constitutes a summation of his vision and technical prowess.",https://www.artic.edu/artworks/104271/self-portrait-no-13
usa_1247,Bolton Brown,Lithograph on paper,My House,,https://www.artic.edu/artworks/5123/my-house
usa_1248,Jules Olitski,Magna on canvas,Born in Snovsk,,https://www.artic.edu/artworks/20430/born-in-snovsk
usa_1249,William Penhallow Henderson,Oil on canvas,Querena,,https://www.artic.edu/artworks/24213/querena
usa_1250,Dean Jackson Meeker,Color etching and screenprint on paper,Genghis Khan,,https://www.artic.edu/artworks/14363/genghis-khan
usa_1251,Grant Wood,Lithograph on cream wove paper,July Fifteenth,,https://www.artic.edu/artworks/100820/july-fifteenth
usa_1252,Leslie Robert Krims,Sepia-toned gelatin silver print,“How many things can you find wrong with this picture?”,,https://www.artic.edu/artworks/61269/how-many-things-can-you-find-wrong-with-this-picture
usa_1253,Irving Penn,Gelatin silver print,"Truman Capote, New York",,https://www.artic.edu/artworks/144792/truman-capote-new-york
usa_1254,Louise Bourgeois,Black ballpoint pen and fiber-tipped pen on cream wove paper,Untitled,"Untitled (1949) is significant within Louise Bourgeois’s drawing oeuvre because it codifies an important aspect of her early visual language. She was working on totemic sculptures when she made it, which is articulated by the drawing’s central vertical form. The hairlike strands that drape the central form are bulbous on one side and pointed like a spider leg on the other. Untitled is characterized by an immediacy of mark making; Bourgeois gesturally defined the inside of forms with quick marks of her pen. By implying a ground plane and compressing the image’s negative shapes, she created a cramped, psychologically charged interior space.",https://www.artic.edu/artworks/184408/untitled
usa_1255,Barnett Newman,Oil and oil crayon on cardboard,Gea,,https://www.artic.edu/artworks/75996/gea
usa_1256,Robert Riger,Chromogenic print,Racehorse: The Farm - Calumet Mare with Young Nashua Colt,,https://www.artic.edu/artworks/20752/racehorse-the-farm-calumet-mare-with-young-nashua-colt
usa_1257,Irving Penn,Platinum-palladium print,"Nude No. 150, New York",,https://www.artic.edu/artworks/144890/nude-no-150-new-york
usa_1258,Joel Sternfeld,Chromogenic print,"Community Center, Mason’s Bend, Alabama, from the series “Sweet Earth: Experimental Utopias in America”",,https://www.artic.edu/artworks/186148/community-center-mason-s-bend-alabama-from-the-series-sweet-earth-experimental-utopias-in-america
usa_1259,Joseph Cornell,Box construction,Yellow Chamber,"Yellow chamber is one of the most intricate of the boxes Cornell constructed with mirrors. The white interior, with its beading and planks of wood, appears at first sight to be deserted, as does that of another box of these years, Toward the “Blue Peninsula” (1951–52, Geneva, Daniel Varenne; New York 1980–82, pl. XXVII), However, whereas the blue sky, the open cage, and the single bird‘s feather in that evocative box signal escape, in Yellow Chamber the birds are hidden or trapped, visible only in a series of mirror reflections.The “chamber” of the title reinforces the ambiguity of the interior space, which has strong associations with both architecture and a bird’s cage. It suggests both enforced enclosure—the locked chambers of fairy tales and hotel rooms (chambres). The unusual presence of two parakeets hints at a “ double room.” The spatial games Cornell played with mirrors here indeed evoke a double room with in the restricted area of the box. The title, Yellow Chamber; seems to refer to the yellow wall visible through the holes in the white wooden plank to the right (not visible in this photograph), and also hints at a particular, but unknown, story or history. The formal effect of the mirroring is to give the box an asymmetrical, rectilinear geometry, lightened and balanced by the circular elements (ring, holes, beads, springs).— Entry, Dawn Ades, Surrealist Art: The Lindy and Edwin Bergman Collection at the Art Institute of Chicago, 1997, p.66-67.",https://www.artic.edu/artworks/99787/yellow-chamber
usa_1260,André Kertész,Gelatin silver print,"Café du Dome, Paris",,https://www.artic.edu/artworks/100961/cafe-du-dome-paris
usa_1261,Lyonel Feininger,Woodcut printed in black on blue tissue,"Men, Houses, Lantern and Pushcart",,https://www.artic.edu/artworks/3132/men-houses-lantern-and-pushcart
usa_1262,Robert Crowl,Graphite on ivory wove paper,The T-Shirt,,https://www.artic.edu/artworks/90839/the-t-shirt
usa_1263,Ivan Albright,Oil on canvas,This Ichnolite of Mine,,https://www.artic.edu/artworks/99758/this-ichnolite-of-mine
usa_1264,James VanDerZee,Gelatin silver print,Riding Habit,,https://www.artic.edu/artworks/156001/riding-habit
usa_1265,Bill Mauldin,Letterpress on white wove paper,Weeping Lincoln,,https://www.artic.edu/artworks/193829/weeping-lincoln
usa_1266,Irving Penn,Platinum-palladium print,"Woman in Palace (Lisa Fonssagrives-Penn), Marrakech, Morocco",,https://www.artic.edu/artworks/144837/woman-in-palace-lisa-fonssagrives-penn-marrakech-morocco
usa_1267,John Marin,"Watercolor with blotting, black pencil, and charcoal on moderately thick, slightly textured, off-white wove paper (trimmed top edge), in original frame","The Pine Tree, Small Point, Maine","Marin was interested in the experience of seeing, and at times he used painted borders to help translate a particular effect of vision. In this watercolor, the central motif is boldly rendered in strong, bright colors, the complementary relationship of blue and yellow giving the impression of sharp focus. Around the perimeter of the scene, the artist painted with water to dilute and blend pigment, blotting and wiping away the paint to create a blurry border that suggests peripheral vision or even the view through the lens of a camera. This vivid impression of the Maine environment quite literally exemplifies Marin’s statement that “there is a veil in front of the Artist / he’s got to pierce that veil.”",https://www.artic.edu/artworks/110865/the-pine-tree-small-point-maine
usa_1268,Man Ray (Emmanuel Radnitzky),Gelatin silver print,Arnold Schoenberg,,https://www.artic.edu/artworks/50164/arnold-schoenberg
usa_1269,Larry Clark,"Portfolio of 10 gelatin silver prints, edition number six of fifty",Tulsa,"Larry Clark is arguably one of the most controversial and influential photographers of the past fifty years. As a former amphetamine addict and convicted felon, his documentary images of sex, violence, and drug abuse are often autobiographical. In exposing aspects of American youth subculture, Clark presents photographs that are at once journalistic and oddly romantic, garnering a mix of sharp criticism and admiration for his discomfiting honesty.Tulsa (1971), the artist’s first photo-essay, chronicles the disintegration of the American dream through depictions of reckless adolescents participating in self-destructive activities. Considered together in book form, his photographs constitute a memoir of sorts; Clark records misspent adolescence from an insider’s perspective. The result is shockingly raw imagery that possesses a gritty intimacy, simultaneously appealing and appalling to the viewer.Larry Clark’s brutally frank personal testament has achieved almost mythic status. In revealing his own personal involvement as both participant and voyeur, Tulsa set the precedent for an entire generation of artists engaged in the exploration of taboo subject matter. Clark chose the ten images that comprise this portfolio as a selection of the most iconic images from Tulsa.",https://www.artic.edu/artworks/184104/tulsa
usa_1270,David Hammons,"Ink, powdered pigment and fixative on brown wove paper mounted to board",American Costume,"What intially appears to be a drawing or a print deriving from an incised plate or a marked surface is in actuality a direct impression of the artist’s own body with thumbprints. Addressing race and identity in this image, Hammons depicts an individual clearly not of European descent. The distorted facial features and the distinctive textures of the hair and dress imbue the portrait with an exaggerated “primitiveness,” which engage widely held stereotypes. The juxataposition of the title with the image creates a tension, speaking to the then expanding definition of what being an American meant and who it included.",https://www.artic.edu/artworks/146885/american-costume
