ids,artists,mediums,titles,descriptions,urls
eng_4333,James Ward,"Pen and brown ink, over graphite, on cream laid paper, tipped onto pale greenish-gray wove paper",Horse and Mules Grazing,,https://www.artic.edu/artworks/83587/horse-and-mules-grazing
eng_4334,John Ward,"Graphite on cream wove paper, tipped onto gray wove paper",Wagon with Eight Horses Being Hitched,,https://www.artic.edu/artworks/83594/wagon-with-eight-horses-being-hitched
eng_4335,Edward Matthew Ward,Pen and brown ink on blue wove paper,Three Figures,,https://www.artic.edu/artworks/83595/three-figures
eng_4336,James Ward,"Brush and gray wash, over graphite, on ivory wove paper",Woman Near Stove,,https://www.artic.edu/artworks/83598/woman-near-stove
eng_4337,"John Bacon, the elder","Brush and gray wash, with graphite, on ivory wove paper",Tomb Monument and Detail,,https://www.artic.edu/artworks/82627/tomb-monument-and-detail
eng_4338,Thomas Barker,"Charcoal, with stumping, heightened with white chalk, on dark pink wove paper with blue fibers",Huckster Cart,,https://www.artic.edu/artworks/82634/huckster-cart
eng_4340,Thomas Barker,"Pen and brown ink on pink laid paper with blue fibers, edge mounted onto cream wove paper",Farmhouse in the Mountains with Cows in Foreground,,https://www.artic.edu/artworks/82643/farmhouse-in-the-mountains-with-cows-in-foreground
eng_4341,Thomas Barker,Brown-black crayon on cream wove paper,Child with Musical Instrument,,https://www.artic.edu/artworks/82648/child-with-musical-instrument
eng_4342,Thomas Jones Barker,Bistre crayon on cream wove paper,Young Woman Carrying Baby,,https://www.artic.edu/artworks/82656/young-woman-carrying-baby
eng_4343,Lady Diana Beauclerk,"Pen and black ink, with brush and brown and gray wash over graphite, squared in graphite, on cream laid paper, laid down on cream laid card",Putti Enacting Roman Funeral Procession,,https://www.artic.edu/artworks/82663/putti-enacting-roman-funeral-procession
eng_4344,Imitator of Sir William Beechey,"Pen and black ink, with brush and gray wash, on ivory wove paper",Self-Portrait,,https://www.artic.edu/artworks/82669/self-portrait
eng_4345,William Roxby Beverley,"Pen and black ink, with traces of brush and brown wash, on ivory laid paper",Harbor Scene,,https://www.artic.edu/artworks/82671/harbor-scene
eng_4346,Follower of William Blake,Graphite on cream laid paper,"Figure Seen from the Back, with Outstretched Arm",,https://www.artic.edu/artworks/82678/figure-seen-from-the-back-with-outstretched-arm
eng_4347,Follower of William Blake,"Graphite on cream laid paper, tipped onto cream laid paper",Nude Figure Reaching Down Between Rocks,,https://www.artic.edu/artworks/82680/nude-figure-reaching-down-between-rocks
eng_4348,Unknown artist,"Pen and black ink with brush and brown wash, heightened with white gouache, on cream wove paper",Medea Killing Her Children,,https://www.artic.edu/artworks/82685/medea-killing-her-children
eng_4349,Jabez Bligh,"Graphite, with touches of yellow pencil, heightened with touches of white gouache, on tan laid paper, laid down on cream board",Saint Anne’s Heath with Building,,https://www.artic.edu/artworks/82691/saint-anne-s-heath-with-building
eng_4350,Jabez Bligh,"Graphite on cream wove paper, laid down on ivory board","Balustrade and Fountain, Saint Anne’s Heath",,https://www.artic.edu/artworks/82692/balustrade-and-fountain-saint-anne-s-heath
eng_4351,"Daniel Mytens, the elder","Cotton, plain weave; copperplate printed",Panel (Furnishing Fabric),,https://www.artic.edu/artworks/49004/panel-furnishing-fabric
eng_4352,,"Cotton, plain weave; roller printed; additional colors added by block or surface roller",Panel (Pillar Design),,https://www.artic.edu/artworks/49020/panel-pillar-design
eng_4353,,"Cotton, plain weave; roller printed; glazed",Panel,,https://www.artic.edu/artworks/49027/panel
eng_4354,,"Cotton, plain weave; block printed",Border (Furnishing Fabric),,https://www.artic.edu/artworks/49036/border-furnishing-fabric
eng_4355,Joseph Mallord William Turner,Etching and engraving in brown on ivory laid paper,The Frontspiece to Liber Studiorum,,https://www.artic.edu/artworks/49994/the-frontspiece-to-liber-studiorum
eng_4356,Joseph Mallord William Turner,Etching and engraving in brown on ivory laid paper,"Pembury Mill, Kent, plate 12 from Liber Studiorum",,https://www.artic.edu/artworks/50028/pembury-mill-kent-plate-12-from-liber-studiorum
eng_4357,Joseph Mallord William Turner,Etching and engraving in brown on ivory laid paper,"The Bridge in Middle Distance, plate 13 from Liber Studiorum",,https://www.artic.edu/artworks/50031/the-bridge-in-middle-distance-plate-13-from-liber-studiorum
eng_4358,Joseph Mallord William Turner,Etching and engraving in brown on ivory wove paper,"Juvenile Tricks, plate 22 from Liber Studiorum",,https://www.artic.edu/artworks/50057/juvenile-tricks-plate-22-from-liber-studiorum
eng_4359,Joseph Mallord William Turner,Etching and engraving in brown on ivory wove paper,"Windmill and Lock, plate 27 from Liber Studiorum",,https://www.artic.edu/artworks/50070/windmill-and-lock-plate-27-from-liber-studiorum
eng_4360,Joseph Mallord William Turner,Etching and engraving on ivory paper,"Junction of Severn and Wye, plate 28 from Liber Studiorum",,https://www.artic.edu/artworks/50073/junction-of-severn-and-wye-plate-28-from-liber-studiorum
eng_4361,Joseph Mallord William Turner,Etching and engraving on ivory wove paper,"Near Blair Athol, plate 30 from Liber Studiorum",,https://www.artic.edu/artworks/50079/near-blair-athol-plate-30-from-liber-studiorum
eng_4362,Joseph Mallord William Turner,Etching and engraving on ivory paper,"Lauffenbourgh on the Rhine, plate 31 from Liber Studiorum",,https://www.artic.edu/artworks/50082/lauffenbourgh-on-the-rhine-plate-31-from-liber-studiorum
eng_4363,Joseph Mallord William Turner,Etching and engraving in brown on ivory wove paper,"Young Anglers, plate 32 from Liber Studiorum",,https://www.artic.edu/artworks/50084/young-anglers-plate-32-from-liber-studiorum
eng_4364,Joseph Mallord William Turner,Etching and engraving in brown on ivory wove paper,"Scene in the Compagna, plate 38 from Liber Studiorum",,https://www.artic.edu/artworks/50102/scene-in-the-compagna-plate-38-from-liber-studiorum
eng_4365,Joseph Mallord William Turner,Etching and engraving in brown on ivory laid paper,"Winchelsea, Sussex, plate 42 from LIber Studiorum",,https://www.artic.edu/artworks/50114/winchelsea-sussex-plate-42-from-liber-studiorum
eng_4366,Joseph Mallord William Turner,Etching and engraving in brown on ivory laid paper,"The Bridge and Goats, plate 43 from LIber Studiorum",,https://www.artic.edu/artworks/50117/the-bridge-and-goats-plate-43-from-liber-studiorum
eng_4367,Joseph Mallord William Turner,Etching and engraving in brown on ivory laid paper,"River Wye, plate 48 from Liber Studiorum",,https://www.artic.edu/artworks/50141/river-wye-plate-48-from-liber-studiorum
eng_4368,Joseph Mallord William Turner,Etching and engraving in brown on off-white laid paper,"Dumblain Abbey, plate 56 from Liber Studiorum",,https://www.artic.edu/artworks/50165/dumblain-abbey-plate-56-from-liber-studiorum
eng_4369,Joseph Mallord William Turner,Etching and engraving in brown on ivory laid paper,"Norham Castle, plate 57 from Liber Studiorum",,https://www.artic.edu/artworks/50167/norham-castle-plate-57-from-liber-studiorum
eng_4370,,"Linen, bobbin part lace of a type known as ""Brussels""; regrounded with cotton needle made mesh",Border,,https://www.artic.edu/artworks/50315/border
eng_4371,,"Cotton and linen, bobbin straight lace",Border,,https://www.artic.edu/artworks/50323/border
eng_4372,,Turned wood with rose and crystal bead ornament,Lace Bobbin,,https://www.artic.edu/artworks/50409/lace-bobbin
eng_4373,Henry Stacy Marks,Pen and black ink on ivory wove paper,Barn and Bridge,,https://www.artic.edu/artworks/51408/barn-and-bridge
eng_4374,Martin Brothers,Salt-glazed stoneware,Vase,,https://www.artic.edu/artworks/51728/vase
eng_4375,Frederick H. Evans,Platinum print,Archway to Cathedral Green,,https://www.artic.edu/artworks/47890/archway-to-cathedral-green
eng_4376,Charles Samuel Keene,"Pen and brown ink, with touches of gouache, on tan wove paper, laid down on ivory wove card",A Military Inspection,,https://www.artic.edu/artworks/51215/a-military-inspection
eng_4377,Charles Samuel Keene,"Pen and brown ink on gray laid paper, laid down on tan wove card","Man Seated, Holding Staff in Left Hand",,https://www.artic.edu/artworks/51217/man-seated-holding-staff-in-left-hand
eng_4378,Charles Samuel Keene,"Pen and brown ink, over traces of graphite, on cream wove paper, laid down on ivory wove card",Seated Man in Tunic,,https://www.artic.edu/artworks/51224/seated-man-in-tunic
eng_4379,Charles Samuel Keene,"Pen and brown ink, with brush and brown wash and touches of white gouache, over black chalk, on cream wove paper, laid down on ivory wove paper","Study for Title Page from Punch, Volume 81",,https://www.artic.edu/artworks/51230/study-for-title-page-from-punch-volume-81
eng_4380,Charles Samuel Keene,"Pen and brown ink, with touches of white gouache, over traces of graphite, on cream wove paper, laid down on ivory wove card","Study for Punch, Volume 90",,https://www.artic.edu/artworks/51237/study-for-punch-volume-90
eng_4381,Charles Samuel Keene,"Pen and brown ink, with brush and brown and gray wash and touches of gouache, over traces of graphite, on buff wove paper, laid down on ivory wove paper",Lord Salisbury Addressing a Meeting,,https://www.artic.edu/artworks/51254/lord-salisbury-addressing-a-meeting
eng_4382,Charles Samuel Keene,"Pen and brown ink on tan laid paper, laid down on board",Identification of Prisoner,,https://www.artic.edu/artworks/51256/identification-of-prisoner
eng_4383,William Henry Fox Talbot,Photoglyphic engraving employing resin ground,"St. Etienne du Mont, Facade",,https://www.artic.edu/artworks/49867/st-etienne-du-mont-facade
eng_4384,Mr. J. Gale,"Photogravure, from ""Sun Artists, Number 1"" (1889)",Homewards from Plough,,https://www.artic.edu/artworks/50712/homewards-from-plough
eng_4385,B. Gay Wilkinson,"Photogravure, from ""Sun Artists, Number 6"" (1891)",Prawning,,https://www.artic.edu/artworks/50761/prawning
eng_4386,Mrs. E. W. H. Myers,"Photogravure, from ""Sun Artists, Number 7"" (1891)",Robert Browning,,https://www.artic.edu/artworks/50771/robert-browning
eng_4387,Chris Killip,"Gelatin silver print, No. 12 from the portfolio ""Isle of Man"" (1973)","St. Luke’s Church, Baldwin",,https://www.artic.edu/artworks/54499/st-luke-s-church-baldwin
eng_4388,Isaac Robert Cruikshank,"Graphite, on cream wove paper, tipped on gray wove paper",George Cruikshank Making an Etching,,https://www.artic.edu/artworks/66480/george-cruikshank-making-an-etching
eng_4389,George Cruikshank,"Graphite, on ivory wove paper, tipped on cream wove card",Two Self-Portraits in Profile,,https://www.artic.edu/artworks/66491/two-self-portraits-in-profile
eng_4390,Kate Greenaway,"Pen and brown ink, over traces of graphite, on cream wove paper, laid down on cream wood-pulp laminate board",Study for Home-Beauty,,https://www.artic.edu/artworks/66534/study-for-home-beauty
eng_4391,Kate Greenaway,Graphite on cream wove paper (discolored to tan),Two Figures Walking,,https://www.artic.edu/artworks/66578/two-figures-walking
eng_4392,Randolph Caldecott,"Pen and brown ink, on tan wove paper, laid down on wood pulp board",A Check,,https://www.artic.edu/artworks/66608/a-check
eng_4393,,"Cotton, plain weave; engraved roller printed",Panel (Furnishing Fabric),,https://www.artic.edu/artworks/67059/panel-furnishing-fabric
eng_4394,,"Cotton, plain weave; roller printed on previously machine-printed background with areas of resist printing; glazed",Panel,,https://www.artic.edu/artworks/52330/panel
eng_4395,,"Cotton, plain weave, glazed, roller printed",Border,,https://www.artic.edu/artworks/52932/border
eng_4396,,"Cotton, twill weave; block printed",Border,,https://www.artic.edu/artworks/52935/border
eng_4397,,"Cotton, plain weave; roller printed; glazed",Border,,https://www.artic.edu/artworks/52937/border
eng_4398,,"Cotton, plain weave; block printed",Border,,https://www.artic.edu/artworks/52938/border
eng_4399,,"Cotton, plain weave; block printed",Border,,https://www.artic.edu/artworks/52940/border
eng_4400,,"Cotton, plain weaver; block printed",Border,,https://www.artic.edu/artworks/52941/border
eng_4401,,"Cotton, plain weave; block printed",Border,,https://www.artic.edu/artworks/52943/border
eng_4402,,"Cotton, plain weave; block printed",Border,,https://www.artic.edu/artworks/52945/border
eng_4403,,"Cotton, plain weave; block printed",Border,,https://www.artic.edu/artworks/52946/border
eng_4404,,"Cotton, plain weave; block printed; glazed",Border,,https://www.artic.edu/artworks/52947/border
eng_4405,,"Cotton, plain weave; roller printed",Fragment (Furnishing Fabric),,https://www.artic.edu/artworks/52950/fragment-furnishing-fabric
eng_4406,,"Wool, twill weave; roller printed",Fragment,,https://www.artic.edu/artworks/52952/fragment
eng_4407,,"Silk, silvered-metal-strip-wrapped silk, warp-float faced 7:1 satin weave with supplementary brocading wefts and self-patterned by ground wefts",Fragment,,https://www.artic.edu/artworks/52959/fragment
eng_4408,,"Cotton, linen, and silk, machine-made lace of a type known as ""Leavers""",Shaped Border,,https://www.artic.edu/artworks/69404/shaped-border
eng_4409,,"Silk, plain weave; painted warp (chiné)",Panel,,https://www.artic.edu/artworks/69415/panel
eng_4410,,"Cotton and wool, twill weave; block printed; attached knotted fringe",Shawl,,https://www.artic.edu/artworks/72409/shawl
eng_4411,,"Linen, bobbin part lace",Border,,https://www.artic.edu/artworks/72913/border
eng_4412,Frank Brangwyn,Etching in brown on cream wove paper,"A Café, Furnes",,https://www.artic.edu/artworks/71918/a-cafe-furnes
eng_4413,Gainsborough Dupont,Mezzotint on paper,Sir Richard Perryn,,https://www.artic.edu/artworks/72189/sir-richard-perryn
eng_4414,,Glass,Champagne Glass,,https://www.artic.edu/artworks/70610/champagne-glass
eng_4415,,"Silk, macramé",Fifty-five Braid Samples,,https://www.artic.edu/artworks/63024/fifty-five-braid-samples
eng_4416,Edward Henry Corbould,Graphite on paper,Man with a Large Bow Tie,,https://www.artic.edu/artworks/63146/man-with-a-large-bow-tie
eng_4417,,"Linen, plain weave; embroidered in cotton and linen yarns; pulled threadwork in interlocking lace, overcast, herringbone, and single faggot stitches; cut and drawn work in buttonhole, Italian hem, open chain and twisted button hole stitches; with areas of padding and inserts of twist net; embroidered in back, buttonhole, detached overcast, double running, eyelet hole, flame, open chain, padded satin, Roumanian, running, satin, sheaf filling, and stem filling stitches; laid work; couching",Handkerchief,,https://www.artic.edu/artworks/65057/handkerchief
eng_4418,,"Cotton, plain weave; quilted; areas filled with cotton thread; braid and tassels along all four sides",Child’s Bedcover,,https://www.artic.edu/artworks/58472/child-s-bedcover
eng_4419,,"Wool, plain leave; embroidered with wool in chain stitch and French knots",Panel,,https://www.artic.edu/artworks/58480/panel
eng_4420,,Cast pewter (base) and Britannia (top),Tobacco Box,,https://www.artic.edu/artworks/58624/tobacco-box
eng_4421,,Glass,Paperweight,,https://www.artic.edu/artworks/58685/paperweight
eng_4422,,Glass,Paperweight,,https://www.artic.edu/artworks/58774/paperweight
eng_4423,,,Ribbon,,https://www.artic.edu/artworks/58950/ribbon
eng_4424,,Glass and brass,Pair of Candelabra,,https://www.artic.edu/artworks/58963/pair-of-candelabra
eng_4425,,"Silk, warp-float faced 4:1 satin weave with supplementary patterning wefts tied by supplementary binding warps in weft-float faced 3:1 twill and plain interlacings; backed by plain weave of supplementary wefts tied by supplementary binding warps; Jacquard woven",Panel,,https://www.artic.edu/artworks/64528/panel
eng_4426,,"Silk and linen, satin weave self-patterned by reversing of faces (satin damask); two selvages present; lined with silk and linen, warp-float faced satin weave",Panel,,https://www.artic.edu/artworks/62064/panel
eng_4427,,Glass,Goblet,,https://www.artic.edu/artworks/55343/goblet
eng_4428,,Glass,Goblet,,https://www.artic.edu/artworks/55346/goblet
eng_4429,William England,"Albumen print, stereo","Gorges de Sallanches, Savoie, no. 27 from the series “Views of Switzerland”",,https://www.artic.edu/artworks/65777/gorges-de-sallanches-savoie-no-27-from-the-series-views-of-switzerland
eng_4430,,"Cotton, plain weave; roller and block printed",Panel,,https://www.artic.edu/artworks/94051/panel
eng_4431,,Glass,Ewer,,https://www.artic.edu/artworks/94209/ewer
eng_4432,,Pewter,Platter,,https://www.artic.edu/artworks/92766/platter
eng_4433,,Glass; stipple engraved,Wine Glass,,https://www.artic.edu/artworks/93061/wine-glass
eng_4434,Joseph Mallord William Turner,Etching and engraving on ivory paper,"Morpeth, plate 21 from Liber Studiorum",,https://www.artic.edu/artworks/95398/morpeth-plate-21-from-liber-studiorum
eng_4435,Joseph Mallord William Turner,Etching and engraving in brown on ivory wove paper,"Windmill and Lock, plate 27 from Liber Studiorum",,https://www.artic.edu/artworks/95401/windmill-and-lock-plate-27-from-liber-studiorum
eng_4436,Joseph Mallord William Turner,Etching and engraving on ivory paper,"Junction of Severn and Wye, plate 28 from Liber Studiorum",,https://www.artic.edu/artworks/95402/junction-of-severn-and-wye-plate-28-from-liber-studiorum
eng_4437,Joseph Mallord William Turner,Etching and engraving in brown on ivory wove paper,"Marine Dabblers, plate 29 from Liber Studiorum",,https://www.artic.edu/artworks/95403/marine-dabblers-plate-29-from-liber-studiorum
eng_4438,Joseph Mallord William Turner,Etching and engraving in brown on ivory wove paper,"Martello Towers Near Bexhill, Sussex, plate 34 from Liber Studiorum",,https://www.artic.edu/artworks/95407/martello-towers-near-bexhill-sussex-plate-34-from-liber-studiorum
eng_4439,Joseph Mallord William Turner,Etching and engraving in brown on buff paper,"Mill near the Grand Chartreuse, plate 54 from Liber Studiorum",,https://www.artic.edu/artworks/95409/mill-near-the-grand-chartreuse-plate-54-from-liber-studiorum
eng_4440,Andrea Carlo Lucchesi,"Watercolor and charcoal, heightened with touches of white gouache, on tan wove paper",Bust of a Young Woman,,https://www.artic.edu/artworks/95688/bust-of-a-young-woman
eng_4441,John Downman,"Pen and brown ink, with touches of graphite, on cream wove paper",Woman Seated in Roman Chair,,https://www.artic.edu/artworks/95713/woman-seated-in-roman-chair
eng_4442,Godfrey Kneller,"Red chalk, with stumping, on cream laid paper, laid down on ivory laid paper",Bust of Woman in Profile to Left,,https://www.artic.edu/artworks/95726/bust-of-woman-in-profile-to-left
eng_4443,Godfrey Kneller,"Pen and brown ink, and brush and gray wash, hieghtened with lead white (discolored), over graphite, on pale brown laid paper",Portrait of Court Lady with Mastiff,,https://www.artic.edu/artworks/95727/portrait-of-court-lady-with-mastiff
eng_4444,Samuel Prout,Graphite on cream wove Bristol paper,Thatched Cottage,,https://www.artic.edu/artworks/95753/thatched-cottage
eng_4445,Style of William Turner,"Black crayon, heightened with white chalk, on green wove paper",Farmyard with Haystack and Pigs,,https://www.artic.edu/artworks/95782/farmyard-with-haystack-and-pigs
eng_4446,Thomas Stothard,"Graphite and pen and brown ink, on cream laid paper","Sketches of Male Profiles, Couple Embracing",,https://www.artic.edu/artworks/95802/sketches-of-male-profiles-couple-embracing
eng_4447,J. Aspinall,Charcoal on cream wove paper,Two Sketches of Hands Pointing,,https://www.artic.edu/artworks/95804/two-sketches-of-hands-pointing
eng_4448,Style of Samuel Prout,Graphite on cream wove paper,Broughton Church,,https://www.artic.edu/artworks/95812/broughton-church
eng_4449,Unknown artist,"Black chalk, with brush and white gouache, on cream laid paper, laid down on cream wove paper",Sketches of Sheep and Goat,,https://www.artic.edu/artworks/95815/sketches-of-sheep-and-goat
eng_4450,Carolina Eliza Rumbold,"Pen and black ink, and brush and gray wash, on ivory wove paper",Cavalier and Horse,,https://www.artic.edu/artworks/95830/cavalier-and-horse
eng_4451,Henry Stacy Marks,Graphite on pale brown wove paper,Sketches of Birds,,https://www.artic.edu/artworks/95832/sketches-of-birds
eng_4452,William Alexander,Brush and black and gray wash with black chalk on ivory wove paper,A Mill at Berwick Upon Tweed,,https://www.artic.edu/artworks/95874/a-mill-at-berwick-upon-tweed
eng_4453,Thomas Monro,"Black crayon and brush, with black wash, on cream laid paper, laid down on ivory laid card",Huts Near the Sea,,https://www.artic.edu/artworks/95958/huts-near-the-sea
eng_4454,,Earthenware,Pitcher,,https://www.artic.edu/artworks/96117/pitcher
eng_4455,,"Silk, plain gauze weave with bands and stripes of warp- float faced twill weave; roller printed",Six Panels from a Skirt,,https://www.artic.edu/artworks/93474/six-panels-from-a-skirt
eng_4456,Alvin Langdon Coburn,Gum bichromate over platinum print,Untitled,,https://www.artic.edu/artworks/92160/untitled
eng_4457,,Glass,Wine Glass,,https://www.artic.edu/artworks/96537/wine-glass
eng_4458,,"Cotton, plain weave; block printed",Panel (Furnishing Fabric),,https://www.artic.edu/artworks/79855/panel-furnishing-fabric
eng_4459,Richard Earlom,Mezzotint on ivory laid paper,The Story Tellers,,https://www.artic.edu/artworks/79987/the-story-tellers
eng_4460,,,Shawl,,https://www.artic.edu/artworks/80404/shawl
eng_4461,,Paper,Waistcoat Design,,https://www.artic.edu/artworks/96814/waistcoat-design
eng_4462,,Wool serge; block printed,Four Panels,,https://www.artic.edu/artworks/27153/four-panels
eng_4463,,"Leather, silk, satin weave",Pair of Children’s Slippers,,https://www.artic.edu/artworks/27293/pair-of-children-s-slippers
eng_4464,,"Linen, plain weave; edged with cotton, machine-made twist net; embroidered in chain stitches (tambour work); darned wheels; edged with machine-made picots",Handkerchief,,https://www.artic.edu/artworks/27362/handkerchief
eng_4465,,Soft-paste porcelain with polychrome enamels,Bulb Pot with Cover (one of a pair),,https://www.artic.edu/artworks/27680/bulb-pot-with-cover-one-of-a-pair
eng_4466,Clare Veronica Hope Leighton,Wood engraving on cream laid paper,"Sowing, from The Farmer’s Year",,https://www.artic.edu/artworks/22291/sowing-from-the-farmer-s-year
eng_4467,Waterford Glasshouse,Glass,Three-Part Garniture,,https://www.artic.edu/artworks/22418/three-part-garniture
eng_4468,Eugene Detmold,Etching in black on cream wove paper,Peacocks,,https://www.artic.edu/artworks/14012/peacocks
eng_4469,,Glass,Beaker,,https://www.artic.edu/artworks/14567/beaker
eng_4470,,Glass,Cordial or Sweetmeat Glass,,https://www.artic.edu/artworks/14587/cordial-or-sweetmeat-glass
eng_4471,John Copley,Lithograph on paper,Raking Hay,,https://www.artic.edu/artworks/18584/raking-hay
eng_4472,,"Silk and mohair, Pusher machine lace",Shawl,,https://www.artic.edu/artworks/18694/shawl
eng_4473,,,Panel,,https://www.artic.edu/artworks/19074/panel
eng_4474,,,Sole of a Clog,,https://www.artic.edu/artworks/19078/sole-of-a-clog
eng_4475,,,Sole of a Shoe,,https://www.artic.edu/artworks/19079/sole-of-a-shoe
eng_4476,,,Sole of a Shoe,,https://www.artic.edu/artworks/19080/sole-of-a-shoe
eng_4477,,,Toe and Sole of a Shoe,,https://www.artic.edu/artworks/19086/toe-and-sole-of-a-shoe
eng_4478,,"Silk, plain weave over leather, slashed; insole of wool, plain weave; stitched with waxed linen",Shoe,,https://www.artic.edu/artworks/19092/shoe
eng_4479,,"Horned toe, one slash",Shoe,,https://www.artic.edu/artworks/19098/shoe
eng_4480,,"Leather, silk, damask weave; brocaded",Pair of Shoes,,https://www.artic.edu/artworks/19225/pair-of-shoes
eng_4481,,"Cotton, twill weave; embroidered with wool in knot, lattice, outline, satin, and seed stitches",Panel,,https://www.artic.edu/artworks/24182/panel
eng_4482,,"Silk, plain weave with supplementary patterning warps; edged with gilt-metal-strip-wrapped silk and silk, bobbin lace braid and extended weft cut fringe; woven on loom with Jacquard attachment",Runner,,https://www.artic.edu/artworks/5605/runner
eng_4483,,1957.186a: Turned wood 1957.186b: Turned wood 1957.186c: Turned wood 1957.186d: Turned wood 1957.186e: Turned wood 1957.186f: Turned wood with brass wire coiling 1957.186g: Turned wood 1957.186h: Turned wood 1957.186i: Turned wood 1957.186j: Plain wood wound with linen 1957.186k: Plain wood wound with linen 1957.186l: Plain wood wound with linen 1957.186m: Plain wood wound with linen 1957.186n: Plain wood wound with linen 1957.186o: Plain wood wound with linen 1957.186p: Plain wood wound with linen 1957.186q: Plain wood wound with linen 1957.186r: Plain wood wound with linen 1957.186s: Plain wood wound with linen 1957.186t: Turned wood wound with linen 1957.186u: Turned wood wound with linen 1957.186v: Turned wood wound with linen 1957.186w: Turned wood with lead color stripes wound witth linen 1957.186x: Turned wood with lead color dots wound with linen 1957.186y: Ivory with black and red carved dots,Twenty-five Bobbins,,https://www.artic.edu/artworks/5647/twenty-five-bobbins
eng_4484,Eileen Alice Soper,Etching on cream laid paper,Net Ball,,https://www.artic.edu/artworks/5743/net-ball
eng_4485,,"Silk, Leavers machine lace",Flounce (Incomplete),,https://www.artic.edu/artworks/26746/flounce-incomplete
eng_4486,,"Silk, Leavers machine lace",Bonnet Veil,,https://www.artic.edu/artworks/26755/bonnet-veil
eng_4487,,"Silk, Pusher machine lace",Two Borders,,https://www.artic.edu/artworks/26761/two-borders
eng_4488,,Glass,Covered Vase,,https://www.artic.edu/artworks/10312/covered-vase
eng_4489,,Glass,Goblet,,https://www.artic.edu/artworks/10320/goblet
eng_4490,,,Handkerchief,,https://www.artic.edu/artworks/10553/handkerchief
eng_4491,,"Cotton, plain weave; roller printed",Panel,,https://www.artic.edu/artworks/10886/panel
eng_4492,Robert Sargent Austin,Engraving on off-white paper,Bell No. II,,https://www.artic.edu/artworks/23518/bell-no-ii
eng_4493,,Glass,Pitcher,,https://www.artic.edu/artworks/23576/pitcher
eng_4494,William D. Brokman Davis,Etching in black on cream laid paper,The Prawn,,https://www.artic.edu/artworks/23587/the-prawn
eng_4495,William D. Brokman Davis,Etching in black on ivory laid paper,Shells,,https://www.artic.edu/artworks/23593/shells
eng_4496,,Glass,Tray,,https://www.artic.edu/artworks/30489/tray
eng_4497,,Glass,Bottle,,https://www.artic.edu/artworks/30509/bottle
eng_4498,,"Copper, transfer printed enamel, iron and brass",Cloak Pin (Knob or Tieback),,https://www.artic.edu/artworks/30844/cloak-pin-knob-or-tieback
eng_4499,,"Copper, transfer printed enamel, iron and brass",Cloak Pin (Knob or Tieback),,https://www.artic.edu/artworks/30848/cloak-pin-knob-or-tieback
eng_4500,,Leather,Bear’s Paw Shoe,,https://www.artic.edu/artworks/30945/bear-s-paw-shoe
eng_4501,,Glass,Goblet,,https://www.artic.edu/artworks/55343/goblet
eng_4502,,Glass,Goblet,,https://www.artic.edu/artworks/55346/goblet
eng_4503,Thomas Bewick,Wood engraving block,Woodblock for Woman Picking Flowers,,https://www.artic.edu/artworks/48732/woodblock-for-woman-picking-flowers
eng_4504,,"Cotton, plain weave; block printed",Panel,,https://www.artic.edu/artworks/48998/panel
eng_4505,"Daniel Mytens, the elder","Cotton, plain weave; copperplate printed",Panel (Furnishing Fabric),,https://www.artic.edu/artworks/49004/panel-furnishing-fabric
eng_4506,,"Cotton, plain weave; roller printed; additional colors added by block or surface roller",Panel (Pillar Design),,https://www.artic.edu/artworks/49020/panel-pillar-design
eng_4507,,"Cotton, plain weave; roller printed; glazed",Panel,,https://www.artic.edu/artworks/49027/panel
eng_4508,,"Cotton, plain weave; block printed",Border (Furnishing Fabric),,https://www.artic.edu/artworks/49036/border-furnishing-fabric
eng_4509,Frederick H. Evans,Platinum print,Archway to Cathedral Green,,https://www.artic.edu/artworks/47890/archway-to-cathedral-green
eng_4510,,Glass,Paperweight,,https://www.artic.edu/artworks/58774/paperweight
eng_4511,,,Ribbon,,https://www.artic.edu/artworks/58950/ribbon
eng_4512,,Glass and brass,Pair of Candelabra,,https://www.artic.edu/artworks/58963/pair-of-candelabra
eng_4513,,"Cotton, plain weave; quilted; areas filled with cotton thread; braid and tassels along all four sides",Child’s Bedcover,,https://www.artic.edu/artworks/58472/child-s-bedcover
eng_4514,,"Wool, plain leave; embroidered with wool in chain stitch and French knots",Panel,,https://www.artic.edu/artworks/58480/panel
eng_4515,,Cast pewter (base) and Britannia (top),Tobacco Box,,https://www.artic.edu/artworks/58624/tobacco-box
eng_4516,,Glass,Paperweight,,https://www.artic.edu/artworks/58685/paperweight
eng_4517,,Leather,Shoe,,https://www.artic.edu/artworks/30954/shoe
eng_4518,,Leather,Shoe,,https://www.artic.edu/artworks/30957/shoe
eng_4519,,Leather,Shoe,,https://www.artic.edu/artworks/30959/shoe
eng_4520,,Leather,Woman’s Horned Toe Shoe,,https://www.artic.edu/artworks/30961/woman-s-horned-toe-shoe
eng_4521,,Leather,Child’s Shoe,,https://www.artic.edu/artworks/30973/child-s-shoe
eng_4522,,Leather,Shoe,,https://www.artic.edu/artworks/30977/shoe
eng_4523,,Leather,Shoe,,https://www.artic.edu/artworks/30978/shoe
eng_4524,,Leather,Shoe,,https://www.artic.edu/artworks/30979/shoe
eng_4525,,Leather; remnants of a strap with buckle,Child’s Shoe,,https://www.artic.edu/artworks/30980/child-s-shoe
