ids,artists,mediums,titles,descriptions,urls
itl_1772,,"Linen, plain weave, front: embroidered in buttonhole, double hem, hem, overcast, and satin stitches; couching and eyelet holes; cut and drawn work with needle lace filling stitches; sides (replacement): 3 strips of cut and drawn work embroidered in buttonhole, coral, hem, and needle lace filling stitches; back: center panel plain weave with cut and drawn work embroidered in double hem, hem and needle lace filling stitches; center panel is a symmetrical scrolling floral motif; inner borders combine geometric and scrolling floral patterns outer borders geometric patterning",Pillow Cover,,https://www.artic.edu/artworks/26149/pillow-cover
itl_1773,Zoan Andrea,Woodcut on paper,"Siracusanorum Regis Interitus (The Murder of the King of the Syracusans) from T. Livius Patavinus historicus duobus libris auctus, plate 86 from Woodcuts from Books of the XVI Century",,https://www.artic.edu/artworks/132231/siracusanorum-regis-interitus-the-murder-of-the-king-of-the-syracusans-from-t-livius-patavinus-historicus-duobus-libris-auctus-plate-86-from-woodcuts-from-books-of-the-xvi-century
itl_1774,Tintoretto,"Pen and brown ink, with gray gouache, over black chalk, heightened with lead-white gouache (discolored), on blue laid paper, pieced, and laid down on ivory laid paper",The Last Judgment,,https://www.artic.edu/artworks/151461/the-last-judgment
itl_1775,Ottavio Mario Leoni,Engraving on paper,Antonius Tempesta,,https://www.artic.edu/artworks/109033/antonius-tempesta
itl_1776,Guercino,Red chalk on cream laid paper,Bust of Turbanned Man with a Book,,https://www.artic.edu/artworks/109123/bust-of-turbanned-man-with-a-book
itl_1777,Giovanni Domenico Tiepolo,Etching on paper,"Joseph Adoring the Child While Two Angels Sing, plate nineteen from The Flight into Egypt",,https://www.artic.edu/artworks/43849/joseph-adoring-the-child-while-two-angels-sing-plate-nineteen-from-the-flight-into-egypt
itl_1778,Giovanni Battista Piranesi,Etching on ivory laid paper,"Flavian ampitheater, called the Colosseum. 1. Arch of Constantine. 2. Palatine Hill, plate 12 from Some Views of Triumphal Arches and other Monuments",,https://www.artic.edu/artworks/131472/flavian-ampitheater-called-the-colosseum-1-arch-of-constantine-2-palatine-hill-plate-12-from-some-views-of-triumphal-arches-and-other-monuments
itl_1779,Luca Penni,"Pen and brown ink, and brush and blue and gray wash, on cream laid paper",Battle before Troy,,https://www.artic.edu/artworks/85996/battle-before-troy
itl_1780,,"Silk, satin weave; underlaid with linen, plain weave; embroidered with silk, gilt-metal-strip-wrapped silk and gilt-metal-strips in crossed back, running, satin, and split stitches; laid work, couching, and padded couching; beaded with coral beads; edged with woven tapes",Cope,,https://www.artic.edu/artworks/24177/cope
itl_1781,Andrea Boscoli,Red chalk (recto and verso) on tan laid paper,Kneeling Figure from the Back (recto); Three Half-length Studies of Veiled Female Figure (verso),,https://www.artic.edu/artworks/113050/kneeling-figure-from-the-back-recto-three-half-length-studies-of-veiled-female-figure-verso
itl_1782,Giovanni (Antonio) Bilivert,"Red chalk, with brush and red chalk wash (recto), and red chalk (verso), on ivory laid paper",Sheet of Sketches: Beheading of a Saint (recto); Several Slight Figure Sketches (verso),,https://www.artic.edu/artworks/113510/sheet-of-sketches-beheading-of-a-saint-recto-several-slight-figure-sketches-verso
itl_1783,Antonio Maria Viani,"Pen and brown ink and brush and brown wash, over traces of black chalk, on ivory laid paper, laid down on ivory laid paper",Battle Scene,,https://www.artic.edu/artworks/136065/battle-scene
itl_1784,Battista Franco,"Pen and brown ink on tan laid paper, tipped onto board",Sketches of Figures,,https://www.artic.edu/artworks/114910/sketches-of-figures
itl_1785,Giovanni Battista Piranesi,Etching on heavy ivory laid paper,"View of the Temple of Antoninus and Faustina in the Roman Forum, from Views of Rome",,https://www.artic.edu/artworks/53268/view-of-the-temple-of-antoninus-and-faustina-in-the-roman-forum-from-views-of-rome
itl_1786,Giovanni Battista Piranesi,Etching on heavy ivory laid paper,"Trajan’s Column, from Views of Rome",,https://www.artic.edu/artworks/48108/trajan-s-column-from-views-of-rome
itl_1787,Agostino Carracci,Engraving on ivory laid paper,Saint Jerome in Penitence,,https://www.artic.edu/artworks/108955/saint-jerome-in-penitence
itl_1788,Avanzino Nucci,"Pen and brown ink with brush and brown wash, heightened with white gouache, over traces of black chalk, on blue brown paper, pieced and laid down on cream wove paper",Aeneas and His Companions Preparing Animals for Sacrifice,,https://www.artic.edu/artworks/84450/aeneas-and-his-companions-preparing-animals-for-sacrifice
itl_1789,,"Silk, gilt-metal-strip-wrapped silk, warp-float faced 4:1 satin weave with supplementary brocading wefts bound by main warp in weft-float faced 1:4 'S' twill interlacings and with two-color supplementary pile warps forming cut voided velvet",Chasuble Back,,https://www.artic.edu/artworks/50890/chasuble-back
itl_1790,Workshop of Raphael,"Pen and brown ink, with brush and brown wash, over traces of black chalk, on ivory laid paper, tipped onto cream laid paper",Venus Pointing out Psyche to Cupid,,https://www.artic.edu/artworks/54995/venus-pointing-out-psyche-to-cupid
itl_1791,Piero Fornasetti (Designer),"Silk, plain weave; screen printed",Playing Card,,https://www.artic.edu/artworks/94563/playing-card
itl_1792,Battista Franco,"Pen and brown ink on tan laid paper, tipped onto board",Virgin and Child with Infant St. John the Baptist and a Female Saint,,https://www.artic.edu/artworks/114909/virgin-and-child-with-infant-st-john-the-baptist-and-a-female-saint
itl_1793,Leandro Gagliardi,Gilt bronze,Candlestick,"This magnificent altar set, made by the Roman Rococo goldsmith Leandro Gagliardi, is comprised of statuettes of four apostles—Saints Andrew, John, Peter, and Paul; four candlesticks; a crucifix; and three frames to hold cards indicating the part of the Mass being performed. The altar set was made for Flavio Chigi (1711–1771) and bears the Chigi and Albani coats of arms. It might have been intended for use in the family chapel of the Palazzo Chigi in the Piazza Colonna, Rome.",https://www.artic.edu/artworks/133711/candlestick
itl_1794,Giovanni Domenico Tiepolo,Etching on paper,"The Holy Family Crossing the Lake in the Boat, plate seventeen from The Flight into Egypt",,https://www.artic.edu/artworks/43841/the-holy-family-crossing-the-lake-in-the-boat-plate-seventeen-from-the-flight-into-egypt
itl_1795,Domenichino,"Red chalk, with brush and brown wash and red chalk wash, on ivory laid paper, laid down on board",Voluntary Poverty,,https://www.artic.edu/artworks/84151/voluntary-poverty
itl_1796,Bartolomeo Passarotti,"Pen and brown ink on tan laid paper, laid down on ivory laid paper","Standing Putto Seen from the Front: Study for the Virgin in Glory with Saints Petronius, Dominic, and Peter Martyr",,https://www.artic.edu/artworks/82357/standing-putto-seen-from-the-front-study-for-the-virgin-in-glory-with-saints-petronius-dominic-and-peter-martyr
itl_1797,Orazio Samacchini,"Pen and brown ink, with brush and pale brown wash, over black chalk, on buff laid paper, laid down on ivory wove paper",Three Youths in Prayer,,https://www.artic.edu/artworks/80913/three-youths-in-prayer
itl_1798,,"Silk and linen, compound weave",Fragment (From an Orphrey Band),,https://www.artic.edu/artworks/70339/fragment-from-an-orphrey-band
itl_1799,Giovanni Andrea Donducci,"Pen and brown ink, with brush and pale brown wash, over red chalk and red chalk wash, on tan laid paper, laid down on off-white laid paper",Vision of Saint Francis of Assisi at Portiuncula,,https://www.artic.edu/artworks/96145/vision-of-saint-francis-of-assisi-at-portiuncula
itl_1800,Circle of Pirro Ligorio,"Pen and brown ink with brush and brown and gray wash, on ivory laid paper, edge mounted, tipped on to cream laid paper",Two Standing Female Allegorical Figures: Anger and Sloth,,https://www.artic.edu/artworks/47724/two-standing-female-allegorical-figures-anger-and-sloth
itl_1801,Giovanni Battista Piazzetta,"Pen and brown ink, with traces of black chalk and graphite (recto), and pen and brown ink with touches of black chalk (verso), on ivory laid paper","Sketches for an Altar with Saint Margaret of Cortona, Saint Sebastian and Saint Roch (recto); Two Sketches for an Altar (verso)",,https://www.artic.edu/artworks/113848/sketches-for-an-altar-with-saint-margaret-of-cortona-saint-sebastian-and-saint-roch-recto-two-sketches-for-an-altar-verso
itl_1802,Mimmo Paladino,"Multiple-plate aquatint with etching, and lift-ground aquatint with chine colle, on white wove paper",Among the Olive Trees,,https://www.artic.edu/artworks/112003/among-the-olive-trees
itl_1803,Canaletto,Etching in black on ivory laid paper,"The Little Monument, from Vedute","Unlike painting, printmaking allowed Canaletto to separate and combine images at his own discretion. He etched the outer two vignettes on a single plate before cutting it in two (for the other half, see 1922.1381.12). Then he reversed their order and positioned a third, unrelated segment between them (1922.1381.11). Besides reusing fragments of larger plates, these mysterious composite prints appear to have little in common beyond the archways and statues they contain.",https://www.artic.edu/artworks/159748/the-little-monument-from-vedute
itl_1804,Giovanni Domenico Tiepolo,Four etchings on ivory laid paper,"Title Page, Portrait of Giandomenico Tiepolo, Profile of an Old Man, and Old Man with a Turban",,https://www.artic.edu/artworks/128372/title-page-portrait-of-giandomenico-tiepolo-profile-of-an-old-man-and-old-man-with-a-turban
itl_1805,Giovanni Battista Piranesi,Etching on ivory laid paper,"Interior view of the so-called College des Anfictions, from Different views of Paestum",,https://www.artic.edu/artworks/64569/interior-view-of-the-so-called-college-des-anfictions-from-different-views-of-paestum
itl_1806,Francesco Merano,"Pen and brown ink, with graphite, on tan laid paper, laid down on cream laid card",Jacob Wrestling with the Angel,,https://www.artic.edu/artworks/7572/jacob-wrestling-with-the-angel
itl_1807,Andrea Mantegna,"Pen and brown ink, with brush and gray wash, heightened with lead white (oxidized), on cream laid paper, pieced and prepared with yellow wash",Triumphs of Julius Caesar: Canvas No. I,,https://www.artic.edu/artworks/82225/triumphs-of-julius-caesar-canvas-no-i
itl_1808,Carlo Cignani,"Black chalk, with stumping, on cream laid paper, laid down on cream wove board",Sleeping Christ Child Holding Cross,,https://www.artic.edu/artworks/82507/sleeping-christ-child-holding-cross
itl_1809,"Pontormo, (Jacopo Carrucci)",Red chalk and black chalk on cream laid paper,Christ as Salvator Mundi with Lamb,,https://www.artic.edu/artworks/81976/christ-as-salvator-mundi-with-lamb
itl_1810,,"Silk, warp-float faced satin weave with supplementary pile warps forming cut voided velvet",Fragment,,https://www.artic.edu/artworks/62023/fragment
itl_1811,"Conte Antonio Maria Zanetti, the Elder","Chiaroscuro woodcut, from two blocks in black and yellow, on cream laid paper","A Woman, a Child, and Figures around a Pedestal",,https://www.artic.edu/artworks/39331/a-woman-a-child-and-figures-around-a-pedestal
itl_1812,Master of the Die,Engraving in warm brown ink on cream laid paper,Psyche Telling Her Misfortune to Her Sisters,,https://www.artic.edu/artworks/158183/psyche-telling-her-misfortune-to-her-sisters
itl_1813,Leandro Gagliardi,Gilt bronze,Candlestick,"This magnificent altar set, made by the Roman Rococo goldsmith Leandro Gagliardi, is comprised of statuettes of four apostles—Saints Andrew, John, Peter, and Paul; four candlesticks; a crucifix; and three frames to hold cards indicating the part of the Mass being performed. The altar set was made for Flavio Chigi (1711–1771) and bears the Chigi and Albani coats of arms. It might have been intended for use in the family chapel of the Palazzo Chigi in the Piazza Colonna, Rome.",https://www.artic.edu/artworks/133712/candlestick
itl_1814,Bartolomeo Pinelli,"Pen and black ink, with brush and brown and gray wash, over traces of black chalk on ivory laid paper, laid down on board","Cupid Advises Calypso to Set  Fire to Mentor’s Ship, from The Adventures of Telemachus, Book 7","These twelve drawings depict scenes from the French novel The Adventures of Telemachus (Les aventures de Télémaque) by François Fénelon. First published in 1699, it was one of the most popular books of the 1700s and 1800s.Telemachus is the son of Ulysses from Homer’s Odyssey, the first four books of which describe the hero’s search for his father. Fénelon invented further adventures for Telemachus, in which he undergoes many trials while accompanied by his tutor, Mentor, who is actually the goddess Minerva (the embodiment of wisdom) in human disguise. A scathing critique of autocratic government and a diatribe against war, the book denounces luxury and decadence and calls for the simplicity and equality Fénelon believed ancient Greece best exemplified.Pinelli illustrated scenes from books 1–8 and one scene from book 18, and probably planned to illustrate more from the 24 books of the text. Throughout, he celebrates the heroic nude, displaying a deep knowledge of ancient Roman sculpture. His style, influenced by Jacques-Louis David and John Flaxman, is characterized by bold, almost cartoonish contours, monochromatic washes, and frieze-like arrangements of figures.To prevent Telemachus from leaving, Calypso’s nymphs burn the ship that Mentor had constructed. Though Telemachus is secretly gladdened by this, Mentor pushes him off a cliff into the sea, where they swim to another ship to escape.",https://www.artic.edu/artworks/17994/cupid-advises-calypso-to-set-fire-to-mentor-s-ship-from-the-adventures-of-telemachus-book-7
itl_1815,Lazzaro Tavarone,"Pen and brown ink, with brush and gray wash, heightened with white gouache, on gray laid paper",Design for Corner of a Ceiling Decoration,,https://www.artic.edu/artworks/84640/design-for-corner-of-a-ceiling-decoration
itl_1816,Parmigianino,"Black chalk, with brush and brown wash, on ivory laid paper, partially laid down on blue wove paper",Virgin and Child Seated on Clouds,,https://www.artic.edu/artworks/85137/virgin-and-child-seated-on-clouds
itl_1817,Circle of Bernardino India,"Pen and brown ink with brush and brown wash, with graphite, on ivory laid paper",Adoration of the Magi,,https://www.artic.edu/artworks/81586/adoration-of-the-magi
itl_1818,Unknown artist,"Pen and brown ink, with brush and brown wash, over red chalk, on ivory laid paper, laid down on cream laid paper",Juno Commanding Aeolus to Release the Winds,,https://www.artic.edu/artworks/81655/juno-commanding-aeolus-to-release-the-winds
itl_1819,Lorenzo del Pasinelli,"Red chalk on ivory laid paper, laid down on cream wove card",Lucretia,,https://www.artic.edu/artworks/81948/lucretia
itl_1820,"Follower of Jacopo Palma, called Palma il Giovane","Pen and black ink with brush and gray wash, heightened with white gouache, on blue laid paper, laid down on ivory laid paper",Adoration of the Shepherds,,https://www.artic.edu/artworks/112740/adoration-of-the-shepherds
itl_1821,,"Steel, wood (pine), velvet, brass, and gold",Ceremonial Glaive,,https://www.artic.edu/artworks/106502/ceremonial-glaive
itl_1822,Giovanni Benedetto Castiglione,Etching on ivory paper,Feast of Pan,"This etching dates from the artist’s return to Rome in 1647 and depicts a mythological subject. A satyr rests under a herm of Pan, engaging in the bacchanal indulgences of music and leisure. Around the time this print was made, Castiglione invented the printmaking technique of monotype. Castiglione’s earliest known monotype, The Creation of Adam, is in the Art Institute’s collection.",https://www.artic.edu/artworks/40785/feast-of-pan
itl_1823,Giovanni Benedetto Castiglione,Etching on paper,Satyr Resting beneath a Herm,"The Baroque Italian etcher and innovator par excellence, Castiglione employed his signature flourish in this oblong view of revelers regaining their strength after a bacchanal. A satyr sets himself down on the steps below a portly herm, likely a depiction of Pan: the flock of goats on the right attentively raise their heads toward the sculpture as if awaiting orders.",https://www.artic.edu/artworks/40779/satyr-resting-beneath-a-herm
itl_1824,Giovanni Battista Piranesi,Etching on heavy ivory laid paper,"View of the So-Called Temple of Concord, from Views of Rome",,https://www.artic.edu/artworks/48056/view-of-the-so-called-temple-of-concord-from-views-of-rome
itl_1825,Giovan Pietro Birago,Engraving in black on ivory laid paper,"Two Children Wearing Helmets, plate three of Twelve Ornament Panels","Two artists in the circle of Andrea Mantegna produced a set of twelve ornamental columns (1937.100–03; 1937.105–06) which could be combined with other prints as framing devices. In true Renaissance form, the artists infused every inch of the image with a theatrical blend of mythology and antique ornament. Cupids gleefully urinate into one another’s vases in one of Giovanni Antonio’s columns, while half-armors and the spoils of war depicted throughout reinforce the Roman love of ancient history. The masked and hybrid creatures likely derive from grotteschi designs in Emperor Nero’s sunken Domus Aurea in Rome, which had been rediscovered and excavated in the decades before these prints were made.",https://www.artic.edu/artworks/23442/two-children-wearing-helmets-plate-three-of-twelve-ornament-panels
itl_1826,Domenico Cagnoni,Etching on paper,Side Elevation and Perspective of Grand Ballroom,,https://www.artic.edu/artworks/79941/side-elevation-and-perspective-of-grand-ballroom
itl_1827,Stefano della Bella,"Pen and brown ink, with graphite, on ivory laid paper, laid down on ivory laid paper","Man on Horseback, Raising Right Arm",,https://www.artic.edu/artworks/90828/man-on-horseback-raising-right-arm
itl_1828,Unknown Northern Italian,"Pen and black ink with brush and brown wash, heightened with lead white (oxidized), on lunette-shaped cream laid paper prepared with yellow wash, squared in graphite, laid down on cream laid card",Rape of Proserpina,,https://www.artic.edu/artworks/93621/rape-of-proserpina
itl_1829,Francesco Mancini,"Pen and brown ink and brush and brown wash, heightened with lead white (partly discolored), on ivory laid paper, laid down on ivory laid paper",Allegorical Figure with Arms of Alexander VIII (Ottoboni) and Arms of Papacy,,https://www.artic.edu/artworks/81997/allegorical-figure-with-arms-of-alexander-viii-ottoboni-and-arms-of-papacy
itl_1830,Giorgio Morandi,Etching in black on buff wove paper,Still Life,,https://www.artic.edu/artworks/29984/still-life
itl_1831,Stefano della Bella,Etching on paper,Changement d’une galère de l’ordre de Saint Etienne,,https://www.artic.edu/artworks/53212/changement-d-une-galere-de-l-ordre-de-saint-etienne
itl_1832,Giovanni Battista Piranesi,Etching on ivory laid paper,"Ampitheater of Verona, plate 25 from Some Views of Triumphal Arches and other monuments",,https://www.artic.edu/artworks/131486/ampitheater-of-verona-plate-25-from-some-views-of-triumphal-arches-and-other-monuments
itl_1833,Giulio Bonasone,Engraving on paper,The Entombment,,https://www.artic.edu/artworks/21269/the-entombment
itl_1834,Luca Penni,"Pen and brown ink with brush and brown wash, on ivory laid paper, tipped onto ivory laid paper; later additions of brown ink",Virgin and Child with the Infant John the Baptist,,https://www.artic.edu/artworks/82403/virgin-and-child-with-the-infant-john-the-baptist
itl_1835,Cigoli,"Pen and brown ink with brush and gray wash, over traces of black chalk, on tan laid paper",Prometheus Taking Fire From Olympus,,https://www.artic.edu/artworks/81962/prometheus-taking-fire-from-olympus
itl_1836,Giovanni Fattori,Etching on cream wove paper,Holy Cow,,https://www.artic.edu/artworks/193312/holy-cow
itl_1837,Carlo Labruzzi,"Watercolor, over graphite, on ivory laid paper, laid down on white laid paper, folded","A View from the Palatine Hill, Rome, the Alban Hills in the Distance","From a group of recently discovered watercolors, this sweeping view from the Palatine Hill renders thetopography of Rome in a cool but fresh color palette. Working en plein air (outdoors, looking at the scene), Labruzzi was a leader for foreign watercolorists in Italy. This panorama is one of the broadest and most spontaneous of the many views that he made of the Appian Way, the ancient paved route from Rome to the Adriatic Sea.",https://www.artic.edu/artworks/215328/a-view-from-the-palatine-hill-rome-the-alban-hills-in-the-distance
itl_1838,Felice Giani,"Pen and brown ink and brush and brown wash, over touches of black chalk (recto and verso), on ivory laid paper",Polyphemus Throwing Boulders at the Fleeing Aeis and Galatea (recto); Polyphemus Playing His Reed Pipes for Galatea (verso),,https://www.artic.edu/artworks/112337/polyphemus-throwing-boulders-at-the-fleeing-aeis-and-galatea-recto-polyphemus-playing-his-reed-pipes-for-galatea-verso
itl_1839,Francesco Bartolozzi,Stipple engraving on cream wove paper,Mrs. Souch,,https://www.artic.edu/artworks/133342/mrs-souch
itl_1840,Master of the Die,Engraving in warm brown ink on cream laid paper,"Venus Reprimanding Her Son, from The Story of Psyche",,https://www.artic.edu/artworks/158186/venus-reprimanding-her-son-from-the-story-of-psyche
itl_1841,Giovanni Benedetto Castiglione,Etching on paper,Pan Reclining before a Large Vase,"The Baroque Italian etcher and innovator par excellence, Castiglione employed his signature flourish in this oblong view of revelers regaining their strength after a bacchanal. The god Pan lies entangled with empty wine vessels; lightly stroking his panpipes as if to play, he gazes at an enormous ancient funerary vessel on a raised plinth.",https://www.artic.edu/artworks/41616/pan-reclining-before-a-large-vase
itl_1842,Giovanni Benedetto Castiglione,Etching on ivory paper,Old Man with a Turban,"One of a set of sixteen small heads with “Oriental” headdresses, this plate has a spontaneous quality a depth of characterization that parallel some studies made at the same time by Rembrandt.",https://www.artic.edu/artworks/27895/old-man-with-a-turban
itl_1843,Giovanni Domenico Tiepolo,Etching on paper,"Christ is Stripped of His Garments, plate ten from Stations of the Cross",,https://www.artic.edu/artworks/131055/christ-is-stripped-of-his-garments-plate-ten-from-stations-of-the-cross
itl_1844,Guercino,"Red chalk, with touches of black chalk, on brown laid paper, laid down on cream laid card",Virgin and Child,,https://www.artic.edu/artworks/85932/virgin-and-child
itl_1845,Andrea Lilio,"Pen and black ink with brush and gray wash, over touches of black chalk, heightened with lead white (oxidized), on cream laid paper, squared in red chalk",Saint Clement Flanked by Saints Sebastian and Roch,,https://www.artic.edu/artworks/85089/saint-clement-flanked-by-saints-sebastian-and-roch
itl_1846,Stefano della Bella,"Red chalk and pen and black ink on buff laid paper, laid down on ivory wove paper",Two Studies: Female Head in Three-Quarter Profile; Female Bust Seen from the Back,,https://www.artic.edu/artworks/82087/two-studies-female-head-in-three-quarter-profile-female-bust-seen-from-the-back
itl_1847,Giovan Battista della Rovere,"Pen and brown ink with brush and brown wash, heightened with lead white, over traces of black chalk, on blue laid paper, laid down on cream laid paper",Bishop Saint (Ambrose?) Exorcising the Devil,,https://www.artic.edu/artworks/82346/bishop-saint-ambrose-exorcising-the-devil
itl_1848,Agostino Carracci,"Red chalk on ivory laid paper, laid down on ivory wove paper",Saint Jerome,,https://www.artic.edu/artworks/81802/saint-jerome
itl_1849,Follower of Guercino,"Red chalk on cream laid paper, laid down on ivory laid paper",Dido Abandonded by Aeneas,,https://www.artic.edu/artworks/55490/dido-abandonded-by-aeneas
itl_1850,Perino del Vaga,"Pen and brown ink, with brush and brown wash, and brush and black ink, on blue laid paper, laid down on ivory laid card",Philosophers Discussing the Terrestrial Globe,,https://www.artic.edu/artworks/109809/philosophers-discussing-the-terrestrial-globe
itl_1851,Follower of Guercino,"Red chalk on cream laid paper, laid down on ivory laid paper",Dido Abandonded by Aeneas,,https://www.artic.edu/artworks/55490/dido-abandonded-by-aeneas
itl_1852,Jacopo Palma Il Giovane,"Pen and brown ink, on ivory laid paper, tipped onto ivory laid paper","Sketches of Heads, Eyes, Ear, and Mouth",,https://www.artic.edu/artworks/111421/sketches-of-heads-eyes-ear-and-mouth
itl_1853,Agostino Carracci,"Red chalk, with stumping and pen and brown ink, on tan laid paper, laid down on ivory laid paper",Saint Jerome,,https://www.artic.edu/artworks/114500/saint-jerome
itl_1854,Giovanni Battista Piranesi,Etching on ivory laid paper,"Ampitheater of Pola in Istria near the sea, plate 23 from Some Views of Triumphal Arches and other monuments",,https://www.artic.edu/artworks/131484/ampitheater-of-pola-in-istria-near-the-sea-plate-23-from-some-views-of-triumphal-arches-and-other-monuments
itl_1855,Giovanni Battista Piranesi,Etching on ivory laid paper,"Temple of Janus, plate 11 from Some Views of Triumphal Arches and other monuments",,https://www.artic.edu/artworks/131471/temple-of-janus-plate-11-from-some-views-of-triumphal-arches-and-other-monuments
itl_1856,Franciabigio,"Red chalk on cream laid paper, laid down on ivory laid paper",Virgin Mary Standing in Profile,,https://www.artic.edu/artworks/81756/virgin-mary-standing-in-profile
itl_1857,School of Guido Reni,"Pen and brown ink, with brush and brown wash, on tan laid paper, squared in black chalk, laid down on gray laid paper","Saint Joseph and Christ Child, with Saints Mark and Anthony",,https://www.artic.edu/artworks/84861/saint-joseph-and-christ-child-with-saints-mark-and-anthony
itl_1858,Follower of Fiorentino Rosso,Red chalk on oval-shaped ivory laid paper,Allegorical Figure of Meekness or Saint Agnes,,https://www.artic.edu/artworks/82174/allegorical-figure-of-meekness-or-saint-agnes
itl_1859,Master with the Mouse Trap,"Engraving, on paper",The Virgin and Child Enthroned with Saint Anne,,https://www.artic.edu/artworks/76080/the-virgin-and-child-enthroned-with-saint-anne
itl_1860,"Conte Antonio Maria Zanetti, the Elder",Chiaroscuro woodcut in black and light green on off-white laid paper,"Madonna and Child Enthroned, St. Jerome and St. Francis",,https://www.artic.edu/artworks/55568/madonna-and-child-enthroned-st-jerome-and-st-francis
itl_1861,Marino Marini,Lithograph on white wove paper,White Horse,,https://www.artic.edu/artworks/27463/white-horse
itl_1862,Giovan Pietro Birago,Engraving in black on ivory laid paper,"Three Children Blowing Horns, plate eight of Twelve Ornament Panels","Two artists in the circle of Andrea Mantegna produced a set of twelve ornamental columns (1937.100–03; 1937.105–06) which could be combined with other prints as framing devices. In true Renaissance form, the artists infused every inch of the image with a theatrical blend of mythology and antique ornament. Cupids gleefully urinate into one another’s vases in one of Giovanni Antonio’s columns, while half-armors and the spoils of war depicted throughout reinforce the Roman love of ancient history. The masked and hybrid creatures likely derive from grotteschi designs in Emperor Nero’s sunken Domus Aurea in Rome, which had been rediscovered and excavated in the decades before these prints were made.",https://www.artic.edu/artworks/23438/three-children-blowing-horns-plate-eight-of-twelve-ornament-panels
itl_1863,Giovanni Fattori,Etching with drypoint and foul biting on buff wove paper,Horses’ Rest,,https://www.artic.edu/artworks/193313/horses-rest
itl_1864,Canaletto,Etching in black on ivory laid paper,"Landscape with Tower and Two Ruined Pillars, from Vedute","Curiously, Canaletto never printed either of these energetic capriccio landscapes (depictions of fantastic architecture or ruins) individually. Instead, they exist only as a pair on a single sheet (for the left half, see 1922.1381.13). While both images include fictional antiquarian architectural elements, it is not known why the artist combined them. Perhaps it was their mirrored compositions: when placed side by side, both images slope inward toward a church that straddles the margin between the plates and connects the two scenes.",https://www.artic.edu/artworks/159752/landscape-with-tower-and-two-ruined-pillars-from-vedute
itl_1865,Giovanni Battista Piranesi,Etching on ivory laid paper,"Arch of Septimius Severus. 1. Temple of Concord. 2. Ascent to the Capitoline Hill, plate 13 from Some Views of Triumphal Arches and other Monuments",,https://www.artic.edu/artworks/131473/arch-of-septimius-severus-1-temple-of-concord-2-ascent-to-the-capitoline-hill-plate-13-from-some-views-of-triumphal-arches-and-other-monuments
itl_1866,Giovanni Battista Piranesi,Etching on ivory laid paper,"Interior view of the remains of one of the pronaoi of the Temple of Neptune which faces inland, from Different views of Paestum",,https://www.artic.edu/artworks/64567/interior-view-of-the-remains-of-one-of-the-pronaoi-of-the-temple-of-neptune-which-faces-inland-from-different-views-of-paestum
itl_1867,Simone Cantarini,"Red chalk on cream laid paper, laid down on ivory laid paper",Nymphs Bathing,,https://www.artic.edu/artworks/81943/nymphs-bathing
itl_1868,,"Manuscript cutting in tempera and gold leaf on parchment, with gothica textura inscriptions in brown black ink, verso",The Annunciation in a Historiated Initial “M” from an Antiphonary,,https://www.artic.edu/artworks/95393/the-annunciation-in-a-historiated-initial-m-from-an-antiphonary
itl_1869,Guido Reni,"Red chalk, with stumping, on cream laid paper","Study for King David, with Harp and Psalm Book",,https://www.artic.edu/artworks/95898/study-for-king-david-with-harp-and-psalm-book
itl_1870,,"Silk, plain weave; block printed",Panel,,https://www.artic.edu/artworks/80459/panel
itl_1871,,"Linen, darned netting or ""filet""",Border,,https://www.artic.edu/artworks/38977/border
itl_1872,,"Silk warp-float faced broken twill weave with supplementary pile warps forming cut solid velvet; appliquéd with silk and silvered-metal wire, plain weave with twill interlacings of secondary binding warps and supplementary patterning wefts; embroidered with silk and gilt- and silvered-metal-strip-wrapped silk and cotton in satin and split stitches; couching and padded couching; four full panels and two partial panels joined",Cope,,https://www.artic.edu/artworks/143676/cope
itl_1873,Domenico Fiasella,"Black chalk (recto), and black chalk heightened with touches of white chalk (verso), on blue laid paper",Samson and the Lion (recto); Virgin Mary with Right Arm Extended (verso),,https://www.artic.edu/artworks/112418/samson-and-the-lion-recto-virgin-mary-with-right-arm-extended-verso
itl_1874,,"Linen, plain weave; embroidered with linen in back, cross, long-armed cross and double running stitches; edged with linen, bobbin straight lace; cotton, plain weave tape",Altar Frontal,,https://www.artic.edu/artworks/149003/altar-frontal
itl_1875,Francesco Bartolozzi,Stipple engraving on cream wove paper,Lady Audley,,https://www.artic.edu/artworks/133335/lady-audley
itl_1876,Titian,Woodcut in black on ivory laid paper,The Submersion of Pharaoh’s Army in the Red Sea,"The grand scale of Titian’s twelve-sheet woodcut (see 1957.12.1–12) mimics history paintings and large wall hangings. The assembled composition would fit only on a massive wall, a use confirmed by the total lack of early impressions. Only this 1549 state is known, printed from woodblocks studded with wormholes, which appear in the image as tiny white dots. The inscription at lower center of The Submersion describes the Israelites’ persecution under the Egyptian pharaoh and his army’s fate when they followed Moses into the Red Sea. The publisher opportunistically refers to the “great and immortal hand” of Titian in this legend, though the artist was still very much alive.",https://www.artic.edu/artworks/181313/the-submersion-of-pharaoh-s-army-in-the-red-sea
